iter A R
33909000 0 676
33910000 2 677
33911000 0 675
33912000 1 674
33913000 0 674
33914000 0 671
33915000 2 674
33916000 0 670
33917000 0 674
33918000 0 672
33919000 2 671
33920000 1 672
33921000 2 669
33922000 1 671
33923000 2 672
33924000 2 666
33925000 0 662
33926000 0 659
33927000 1 659
33928000 1 652
33929000 0 653
33930000 1 651
33931000 0 651
33932000 0 652
33933000 1 655
33934000 0 660
33935000 1 659
33936000 0 653
33937000 2 649
33938000 0 648
33939000 1 646
33940000 1 647
33941000 0 650
33942000 1 649
33943000 0 650
33944000 1 653
33945000 0 651
33946000 0 653
33947000 0 656
33948000 0 661
33949000 0 661
33950000 0 664
33951000 0 669
33952000 0 667
33953000 0 669
33954000 0 672
33955000 0 674
33956000 0 677
33957000 0 674
33958000 0 678
33959000 0 682
33960000 0 679
33961000 0 685
33962000 0 683
33963000 0 685
33964000 0 687
33965000 0 686
33966000 1 685
33967000 0 681
33968000 0 679
33969000 2 677
33970000 0 676
33971000 1 676
33972000 0 673
33973000 1 676
33974000 1 676
33975000 1 672
33976000 1 674
33977000 1 669
33978000 0 670
33979000 2 669
33980000 1 667
33981000 0 663
33982000 0 661
33983000 0 659
33984000 0 660
33985000 1 661
33986000 1 659
33987000 0 655
33988000 0 653
33989000 1 648
33990000 2 646
33991000 0 644
33992000 0 644
33993000 0 640
33994000 1 637
33995000 1 635
33996000 1 630
33997000 3 631
33998000 2 625
33999000 1 621
34000000 2 619
34001000 0 614
34002000 0 611
34003000 0 611
34004000 0 613
34005000 0 616
34006000 0 613
34007000 1 612
34008000 1 613
34009000 0 610
34010000 1 613
34011000 0 610
34012000 1 611
34013000 0 610
34014000 0 608
34015000 2 608
34016000 2 607
34017000 1 601
34018000 1 595
34019000 1 597
34020000 1 590
34021000 2 588
34022000 2 584
34023000 2 580
34024000 1 580
34025000 0 579
34026000 2 579
34027000 2 578
34028000 1 576
34029000 1 578
34030000 1 578
34031000 0 576
34032000 1 575
34033000 0 574
34034000 0 573
34035000 3 570
34036000 2 565
34037000 2 560
34038000 1 557
34039000 1 558
34040000 0 559
34041000 0 557
34042000 0 560
34043000 0 559
34044000 0 562
34045000 0 561
34046000 0 563
34047000 0 561
34048000 1 563
34049000 1 566
34050000 2 565
34051000 1 566
34052000 0 564
34053000 0 561
34054000 0 561
34055000 0 561
34056000 1 562
34057000 0 559
34058000 1 560
34059000 0 560
34060000 1 562
34061000 0 562
34062000 0 563
34063000 0 562
34064000 0 566
34065000 1 566
34066000 1 566
34067000 0 567
34068000 2 566
34069000 0 566
34070000 2 563
34071000 2 560
34072000 6 559
34073000 1 550
34074000 2 543
34075000 6 536
34076000 0 532
34077000 2 534
34078000 0 528
34079000 0 525
34080000 0 525
34081000 1 525
34082000 2 524
34083000 3 518
34084000 6 513
34085000 1 505
34086000 4 499
34087000 0 493
34088000 1 496
34089000 1 492
34090000 2 492
34091000 1 495
34092000 1 495
34093000 0 496
34094000 0 499
34095000 2 503
34096000 0 502
34097000 2 501
34098000 0 500
34099000 0 502
34100000 1 505
34101000 0 504
34102000 0 506
34103000 2 503
34104000 0 499
34105000 0 498
34106000 0 499
34107000 0 502
34108000 0 505
34109000 0 505
34110000 2 505
34111000 2 503
34112000 2 502
34113000 4 495
34114000 3 490
34115000 5 482
34116000 2 472
34117000 5 469
34118000 4 462
34119000 4 455
34120000 2 455
34121000 4 453
34122000 2 449
34123000 7 446
34124000 4 434
34125000 3 432
34126000 0 424
34127000 1 420
34128000 4 419
34129000 4 418
34130000 6 411
34131000 4 409
34132000 1 401
34133000 2 396
34134000 3 398
34135000 1 395
34136000 2 394
34137000 2 391
34138000 3 391
34139000 1 395
34140000 4 391
34141000 3 390
34142000 5 387
34143000 4 386
34144000 5 386
34145000 4 384
34146000 1 383
34147000 2 382
34148000 3 378
34149000 2 375
34150000 0 375
34151000 1 374
34152000 0 370
34153000 0 370
34154000 2 370
34155000 1 364
34156000 5 362
34157000 3 359
34158000 1 355
34159000 0 356
34160000 1 356
34161000 5 356
34162000 2 360
34163000 3 357
34164000 1 351
34165000 1 353
34166000 2 357
34167000 0 357
34168000 1 357
34169000 1 354
34170000 0 353
34171000 0 355
34172000 0 358
34173000 1 365
34174000 0 365
34175000 3 369
34176000 4 368
34177000 2 366
34178000 1 365
34179000 1 368
34180000 2 367
34181000 2 364
34182000 1 366
34183000 2 364
34184000 2 369
34185000 1 366
34186000 0 366
34187000 0 369
34188000 1 373
34189000 1 372
34190000 3 375
34191000 2 372
34192000 5 373
34193000 4 370
34194000 1 368
34195000 2 365
34196000 2 365
34197000 2 361
34198000 0 359
34199000 1 359
34200000 0 363
34201000 2 362
34202000 2 363
34203000 3 360
34204000 2 357
34205000 4 357
34206000 2 357
34207000 1 357
34208000 1 358
34209000 1 357
34210000 1 358
34211000 2 359
34212000 1 358
34213000 1 360
34214000 2 359
34215000 3 356
34216000 1 353
34217000 3 355
34218000 3 353
34219000 2 353
34220000 2 354
34221000 2 359
34222000 3 362
34223000 0 363
34224000 1 365
34225000 1 365
34226000 0 366
34227000 0 365
34228000 1 365
34229000 0 364
34230000 0 363
34231000 2 362
34232000 1 363
34233000 2 365
34234000 2 366
34235000 2 363
34236000 2 358
34237000 3 354
34238000 3 353
34239000 2 350
34240000 4 347
34241000 3 340
34242000 2 337
34243000 1 335
34244000 0 329
34245000 2 328
34246000 2 331
34247000 2 332
34248000 2 333
34249000 1 332
34250000 0 331
34251000 0 331
34252000 1 332
34253000 1 332
34254000 1 337
34255000 1 337
34256000 0 337
34257000 0 339
34258000 0 340
34259000 0 341
34260000 1 342
34261000 1 343
34262000 2 346
34263000 0 344
34264000 2 341
34265000 0 342
34266000 0 346
34267000 0 345
34268000 1 346
34269000 0 344
34270000 0 347
34271000 1 350
34272000 1 353
34273000 0 353
34274000 1 356
34275000 1 358
34276000 2 362
34277000 1 362
34278000 0 363
34279000 0 367
34280000 1 368
34281000 3 370
34282000 2 367
34283000 2 368
34284000 0 367
34285000 1 368
34286000 2 368
34287000 1 371
34288000 1 368
34289000 1 368
34290000 0 365
34291000 1 368
34292000 1 367
34293000 3 369
34294000 1 372
34295000 3 371
34296000 1 366
34297000 1 366
34298000 1 363
34299000 0 356
34300000 0 359
34301000 1 356
34302000 0 353
34303000 0 354
34304000 2 355
34305000 3 353
34306000 1 350
34307000 2 352
34308000 0 351
34309000 0 352
34310000 1 357
34311000 1 361
34312000 0 361
34313000 1 358
34314000 2 357
34315000 2 354
34316000 2 353
34317000 1 352
34318000 1 359
34319000 1 362
34320000 1 361
34321000 2 360
34322000 0 356
34323000 0 358
34324000 0 358
34325000 1 365
34326000 0 364
34327000 1 365
34328000 0 366
34329000 1 368
34330000 0 365
34331000 1 366
34332000 1 362
34333000 3 358
34334000 1 355
34335000 1 353
34336000 4 354
34337000 2 352
34338000 1 348
34339000 1 347
34340000 2 348
34341000 1 348
34342000 0 348
34343000 2 351
34344000 1 347
34345000 0 346
34346000 3 347
34347000 1 347
34348000 3 347
34349000 8 349
34350000 5 344
34351000 5 337
34352000 2 335
34353000 2 330
34354000 5 325
34355000 6 318
34356000 1 309
34357000 0 304
34358000 4 306
34359000 3 305
34360000 1 302
34361000 0 309
34362000 2 308
34363000 2 308
34364000 0 307
34365000 2 307
34366000 2 308
34367000 4 310
34368000 2 306
34369000 2 304
34370000 3 304
34371000 2 304
34372000 0 306
34373000 1 309
34374000 0 309
34375000 1 310
34376000 0 313
34377000 1 315
34378000 0 314
34379000 0 316
34380000 0 317
34381000 1 316
34382000 3 318
34383000 1 316
34384000 0 319
34385000 1 324
34386000 1 325
34387000 1 324
34388000 1 325
34389000 1 322
34390000 3 320
34391000 1 320
34392000 2 322
34393000 1 314
34394000 2 317
34395000 1 316
34396000 1 316
34397000 0 317
34398000 1 318
34399000 0 320
34400000 0 323
34401000 0 324
34402000 2 325
34403000 1 326
34404000 0 330
34405000 0 334
34406000 0 336
34407000 1 335
34408000 1 331
34409000 1 330
34410000 0 331
34411000 2 335
34412000 1 334
34413000 1 334
34414000 1 333
34415000 2 327
34416000 2 326
34417000 1 323
34418000 1 322
34419000 7 319
34420000 4 314
34421000 3 314
34422000 2 312
34423000 4 311
34424000 1 306
34425000 0 305
34426000 4 308
34427000 2 306
34428000 0 305
34429000 0 308
34430000 2 308
34431000 3 303
34432000 2 303
34433000 1 305
34434000 0 303
34435000 2 303
34436000 1 300
34437000 1 300
34438000 3 298
34439000 6 299
34440000 3 298
34441000 0 295
34442000 2 295
34443000 3 295
34444000 0 293
34445000 0 295
34446000 1 294
34447000 5 289
34448000 5 286
34449000 0 286
34450000 1 284
34451000 2 283
34452000 0 282
34453000 1 284
34454000 0 282
34455000 1 282
34456000 2 283
34457000 3 280
34458000 1 279
34459000 2 279
34460000 1 279
34461000 1 276
34462000 2 275
34463000 1 278
34464000 2 278
34465000 1 275
34466000 0 274
34467000 0 276
34468000 0 280
34469000 2 279
34470000 1 278
34471000 7 280
34472000 3 274
34473000 4 273
34474000 2 269
34475000 3 270
34476000 2 271
34477000 0 271
34478000 1 272
34479000 2 276
34480000 2 279
34481000 1 279
34482000 1 278
34483000 1 276
34484000 2 278
34485000 1 279
34486000 0 278
34487000 2 281
34488000 1 281
34489000 1 282
34490000 1 278
34491000 1 278
34492000 1 279
34493000 0 277
34494000 1 279
34495000 1 278
34496000 2 274
34497000 2 274
34498000 1 274
34499000 0 277
34500000 0 278
34501000 1 279
34502000 1 282
34503000 3 278
34504000 0 275
34505000 0 277
34506000 0 279
34507000 0 278
34508000 2 279
34509000 0 278
34510000 1 279
34511000 0 278
34512000 2 276
34513000 2 279
34514000 3 277
34515000 0 275
34516000 2 276
34517000 3 277
34518000 1 272
34519000 0 271
34520000 0 269
34521000 0 269
34522000 1 269
34523000 1 271
34524000 2 270
34525000 3 272
34526000 2 274
34527000 3 274
34528000 1 271
34529000 1 273
34530000 3 272
34531000 1 270
34532000 0 269
34533000 0 267
34534000 0 269
34535000 0 267
34536000 4 268
34537000 2 265
34538000 2 263
34539000 2 263
34540000 4 263
34541000 2 261
34542000 1 261
34543000 1 261
34544000 2 259
34545000 0 253
34546000 1 255
34547000 1 256
34548000 3 255
34549000 1 257
34550000 2 255
34551000 3 257
34552000 2 256
34553000 1 255
34554000 3 254
34555000 3 252
34556000 4 251
34557000 3 250
34558000 7 246
34559000 5 241
34560000 4 237
34561000 2 235
34562000 4 233
34563000 2 226
34564000 1 225
34565000 1 225
34566000 2 233
34567000 2 235
34568000 0 234
34569000 0 231
34570000 3 234
34571000 5 229
34572000 4 228
34573000 3 224
34574000 5 223
34575000 7 223
34576000 7 222
34577000 3 214
34578000 7 212
34579000 7 210
34580000 4 208
34581000 4 205
34582000 5 202
34583000 3 203
34584000 2 203
34585000 2 206
34586000 2 209
34587000 2 210
34588000 3 212
34589000 5 209
34590000 3 210
34591000 4 208
34592000 0 204
34593000 4 207
34594000 6 207
34595000 7 210
34596000 6 206
34597000 8 210
34598000 3 202
34599000 4 196
34600000 5 194
34601000 4 193
34602000 2 193
34603000 3 193
34604000 3 193
34605000 2 193
34606000 0 192
34607000 2 192
34608000 4 192
34609000 2 189
34610000 0 190
34611000 1 187
34612000 3 189
34613000 4 192
34614000 1 192
34615000 7 192
34616000 3 190
34617000 4 189
34618000 2 189
34619000 2 191
34620000 3 194
34621000 4 195
34622000 2 197
34623000 3 196
34624000 4 193
34625000 1 188
34626000 2 187
34627000 1 189
34628000 3 189
34629000 5 191
34630000 3 189
34631000 0 186
34632000 1 186
34633000 1 192
34634000 0 194
34635000 1 199
34636000 1 197
34637000 2 195
34638000 3 200
34639000 3 199
34640000 4 199
34641000 4 195
34642000 3 193
34643000 1 195
34644000 2 196
34645000 1 198
34646000 2 200
34647000 2 199
34648000 2 197
34649000 1 199
34650000 0 199
34651000 0 202
34652000 1 206
34653000 0 208
34654000 0 209
34655000 0 213
34656000 2 213
34657000 2 212
34658000 2 213
34659000 2 214
34660000 3 213
34661000 3 214
34662000 6 213
34663000 3 210
34664000 5 208
34665000 3 202
34666000 3 202
34667000 3 202
34668000 4 205
34669000 1 203
34670000 3 201
34671000 4 205
34672000 3 201
34673000 2 201
34674000 0 200
34675000 0 202
34676000 0 203
34677000 0 210
34678000 0 212
34679000 0 216
34680000 0 218
34681000 0 219
34682000 3 219
34683000 0 217
34684000 0 218
34685000 0 221
34686000 1 223
34687000 0 227
34688000 0 231
34689000 1 231
34690000 0 232
34691000 0 232
34692000 0 233
34693000 0 236
34694000 3 236
34695000 1 234
34696000 0 231
34697000 0 230
34698000 1 232
34699000 2 231
34700000 1 228
34701000 0 228
34702000 2 229
34703000 3 230
34704000 0 226
34705000 2 223
34706000 2 228
34707000 0 225
34708000 0 225
34709000 4 227
34710000 3 225
34711000 1 223
34712000 1 226
34713000 4 224
34714000 3 222
34715000 2 222
34716000 1 224
34717000 2 228
34718000 1 227
34719000 0 225
34720000 0 225
34721000 0 229
34722000 0 231
34723000 0 232
34724000 0 234
34725000 1 233
34726000 1 235
34727000 2 234
34728000 0 232
34729000 2 234
34730000 1 234
34731000 2 237
34732000 2 236
34733000 3 234
34734000 5 234
34735000 4 232
34736000 4 234
34737000 2 230
34738000 1 227
34739000 0 226
34740000 0 225
34741000 0 224
34742000 0 225
34743000 0 229
34744000 2 228
34745000 1 225
34746000 1 225
34747000 2 224
34748000 2 226
34749000 1 226
34750000 1 224
34751000 3 225
34752000 1 225
34753000 2 225
34754000 3 226
34755000 1 227
34756000 1 224
34757000 2 225
34758000 3 222
34759000 1 222
34760000 2 222
34761000 4 221
34762000 3 216
34763000 2 213
34764000 3 213
34765000 3 214
34766000 2 216
34767000 3 214
34768000 3 210
34769000 3 208
34770000 4 213
34771000 4 209
34772000 3 206
34773000 4 206
34774000 7 204
34775000 4 201
34776000 7 200
34777000 4 197
34778000 9 196
34779000 12 190
34780000 7 181
34781000 5 172
34782000 4 170
34783000 4 170
34784000 3 165
34785000 5 163
34786000 3 159
34787000 4 160
34788000 7 159
34789000 6 152
34790000 5 153
34791000 5 148
34792000 6 145
34793000 5 141
34794000 8 137
34795000 6 132
34796000 5 128
34797000 4 129
34798000 6 131
34799000 9 132
34800000 11 130
34801000 12 126
34802000 6 121
34803000 5 114
34804000 8 112
34805000 6 110
34806000 5 108
34807000 8 108
34808000 7 106
34809000 12 104
34810000 8 104
34811000 11 103
34812000 11 101
34813000 8 98
34814000 10 101
34815000 5 96
34816000 6 98
34817000 10 96
34818000 7 95
34819000 11 96
34820000 13 96
34821000 8 92
34822000 5 90
34823000 5 92
34824000 6 98
34825000 4 103
34826000 1 102
34827000 3 104
34828000 4 103
34829000 2 103
34830000 2 103
34831000 4 106
34832000 4 110
34833000 6 112
34834000 6 112
34835000 5 112
34836000 9 115
34837000 8 118
34838000 9 116
34839000 8 118
34840000 8 114
34841000 7 116
34842000 6 117
34843000 9 116
34844000 7 113
34845000 10 112
34846000 8 106
34847000 4 104
34848000 3 104
34849000 7 107
34850000 7 107
34851000 8 108
34852000 8 109
34853000 9 113
34854000 10 112
34855000 6 109
34856000 6 108
34857000 5 106
34858000 4 105
34859000 4 106
34860000 6 110
34861000 4 107
34862000 4 106
34863000 0 102
34864000 0 106
34865000 0 113
34866000 0 116
34867000 1 120
34868000 1 125
34869000 2 124
34870000 1 128
34871000 0 129
34872000 0 132
34873000 0 134
34874000 1 133
34875000 0 134
34876000 0 135
34877000 0 136
34878000 0 137
34879000 1 140
34880000 2 140
34881000 7 142
34882000 9 138
34883000 14 136
34884000 11 131
34885000 11 128
34886000 11 126
34887000 9 120
34888000 7 117
34889000 5 115
34890000 6 116
34891000 6 115
34892000 8 113
34893000 6 105
34894000 9 104
34895000 8 98
34896000 9 94
34897000 11 92
34898000 13 91
34899000 14 89
34900000 11 82
34901000 12 81
34902000 11 76
34903000 13 76
34904000 16 72
34905000 11 65
34906000 11 62
34907000 17 63
34908000 16 60
34909000 16 56
34910000 24 53
34911000 29 53
34912000 28 50
34913000 31 43
34914000 37 39
34915000 48 39
34916000 48 39
34917000 48 33
34918000 45 30
34919000 48 27
34920000 45 25
34921000 45 23
34922000 47 23
34923000 57 19
34924000 56 15
34925000 65 16
34926000 76 11
34927000 95 11
34928000 104 8
34929000 113 10
34930000 118 9
34931000 126 7
34932000 130 7
34933000 140 6
34934000 139 4
34935000 144 9
34936000 147 3
34937000 152 3
34938000 162 4
34939000 165 5
34940000 176 6
34941000 184 7
34942000 183 6
34943000 196 7
34944000 208 9
34945000 206 4
34946000 209 4
34947000 215 4
34948000 225 5
34949000 231 4
34950000 232 3
34951000 231 3
34952000 239 4
34953000 259 4
34954000 258 6
34955000 260 3
34956000 265 2
34957000 283 1
34958000 294 1
34959000 311 1
34960000 324 3
34961000 342 2
34962000 353 6
34963000 354 4
34964000 361 3
34965000 375 4
34966000 386 6
34967000 383 2
34968000 394 1
34969000 409 3
34970000 421 2
34971000 428 0
34972000 440 2
34973000 455 2
34974000 474 3
34975000 487 2
34976000 494 2
34977000 515 5
34978000 532 2
34979000 549 1
34980000 556 3
34981000 571 3
34982000 584 1
34983000 595 1
34984000 612 3
34985000 618 1
34986000 630 0
34987000 632 2
34988000 647 2
34989000 655 2
34990000 665 0
34991000 667 2
34992000 669 1
34993000 669 2
34994000 683 1
34995000 692 2
34996000 696 1
34997000 702 2
34998000 707 3
34999000 713 0
35000000 726 2
35001000 730 1
35002000 741 0
35003000 744 1
35004000 753 1
35005000 764 0
35006000 775 0
35007000 784 2
35008000 789 2
35009000 801 1
35010000 802 1
35011000 810 1
35012000 816 1
35013000 826 1
35014000 837 3
35015000 841 3
35016000 840 2
35017000 846 2
35018000 854 1
35019000 867 3
35020000 866 2
35021000 873 1
35022000 875 2
35023000 882 2
35024000 886 3
35025000 901 2
35026000 911 1
35027000 924 3
35028000 941 0
35029000 962 1
35030000 969 0
35031000 972 2
35032000 980 2
35033000 986 0
35034000 997 1
35035000 999 0
35036000 1005 3
35037000 1003 1
35038000 1023 0
35039000 1023 3
35040000 1043 1
35041000 1053 1
35042000 1070 1
35043000 1077 2
35044000 1083 2
35045000 1103 3
35046000 1113 0
35047000 1122 0
35048000 1121 1
35049000 1135 0
35050000 1149 0
35051000 1160 2
35052000 1181 0
35053000 1187 0
35054000 1197 1
35055000 1213 0
35056000 1217 0
35057000 1219 0
35058000 1224 1
35059000 1228 3
35060000 1235 5
35061000 1247 0
35062000 1253 0
35063000 1260 1
35064000 1259 2
35065000 1258 0
35066000 1257 2
35067000 1252 1
35068000 1244 3
35069000 1237 0
35070000 1234 1
35071000 1228 1
35072000 1225 1
35073000 1225 0
35074000 1225 4
35075000 1216 2
35076000 1225 2
35077000 1222 0
35078000 1231 0
35079000 1233 1
35080000 1234 0
35081000 1230 1
35082000 1228 1
35083000 1221 1
35084000 1219 4
35085000 1222 1
35086000 1227 0
35087000 1228 3
35088000 1226 2
35089000 1222 0
35090000 1231 1
35091000 1234 1
35092000 1240 1
35093000 1232 1
35094000 1227 0
35095000 1232 1
35096000 1243 2
35097000 1243 3
35098000 1253 2
35099000 1250 1
35100000 1255 1
35101000 1274 2
35102000 1274 0
35103000 1279 1
35104000 1279 2
35105000 1294 2
35106000 1291 1
35107000 1294 0
35108000 1298 1
35109000 1302 0
35110000 1305 1
35111000 1308 1
35112000 1307 0
35113000 1312 1
35114000 1321 1
35115000 1317 1
35116000 1314 3
35117000 1305 1
35118000 1294 2
35119000 1303 2
35120000 1295 1
35121000 1302 2
35122000 1303 0
35123000 1309 0
35124000 1311 1
35125000 1317 1
35126000 1310 2
35127000 1315 0
35128000 1328 1
35129000 1349 2
35130000 1360 0
35131000 1363 0
35132000 1359 1
35133000 1361 0
35134000 1371 5
35135000 1372 1
35136000 1371 2
35137000 1370 1
35138000 1378 1
35139000 1382 0
35140000 1396 0
35141000 1406 3
35142000 1403 0
35143000 1410 1
35144000 1415 0
35145000 1411 1
35146000 1405 1
35147000 1400 4
35148000 1399 2
35149000 1387 2
35150000 1383 3
35151000 1380 1
35152000 1386 2
35153000 1377 2
35154000 1391 3
35155000 1395 1
35156000 1394 0
35157000 1400 3
35158000 1410 3
35159000 1414 1
35160000 1394 2
35161000 1388 1
35162000 1382 1
35163000 1380 1
35164000 1374 1
35165000 1375 2
35166000 1377 0
35167000 1366 2
35168000 1365 2
35169000 1370 3
35170000 1372 1
35171000 1367 1
35172000 1360 2
35173000 1355 1
35174000 1353 1
35175000 1355 1
35176000 1357 1
35177000 1344 0
35178000 1354 4
35179000 1348 2
35180000 1340 1
35181000 1326 0
35182000 1331 0
35183000 1321 2
35184000 1321 3
35185000 1320 3
35186000 1304 4
35187000 1307 1
35188000 1297 3
35189000 1296 1
35190000 1299 1
35191000 1300 2
35192000 1295 1
35193000 1292 1
35194000 1289 3
35195000 1298 5
35196000 1293 4
35197000 1282 2
35198000 1274 1
35199000 1286 4
35200000 1293 0
35201000 1297 3
35202000 1279 6
35203000 1267 1
35204000 1272 1
35205000 1260 1
35206000 1259 1
35207000 1264 3
35208000 1259 4
35209000 1259 3
35210000 1257 2
35211000 1256 0
35212000 1259 1
35213000 1259 1
35214000 1254 1
35215000 1256 5
35216000 1255 0
35217000 1256 0
35218000 1263 1
35219000 1267 2
35220000 1257 1
35221000 1264 0
35222000 1266 2
35223000 1254 0
35224000 1249 0
35225000 1257 0
35226000 1255 3
35227000 1242 4
35228000 1234 1
35229000 1225 4
35230000 1215 7
35231000 1213 0
35232000 1200 1
35233000 1201 4
35234000 1192 4
35235000 1176 3
35236000 1151 4
35237000 1131 3
35238000 1120 2
35239000 1104 3
35240000 1097 0
35241000 1090 2
35242000 1070 2
35243000 1055 1
35244000 1058 3
35245000 1053 1
35246000 1052 2
35247000 1055 3
35248000 1042 4
35249000 1033 2
35250000 1026 4
35251000 1015 7
35252000 1010 3
35253000 1004 1
35254000 992 2
35255000 975 1
35256000 966 1
35257000 970 5
35258000 965 1
35259000 972 3
35260000 962 3
35261000 965 3
35262000 961 3
35263000 952 1
35264000 957 2
35265000 953 1
35266000 944 2
35267000 939 0
35268000 935 0
35269000 917 3
35270000 909 2
35271000 905 2
35272000 893 8
35273000 889 8
35274000 878 2
35275000 883 1
35276000 881 7
35277000 877 4
35278000 874 6
35279000 877 3
35280000 884 3
35281000 882 7
35282000 870 2
35283000 873 1
35284000 875 1
35285000 870 3
35286000 873 4
35287000 876 2
35288000 884 4
35289000 873 9
35290000 866 7
35291000 860 4
35292000 872 2
35293000 872 3
35294000 863 0
35295000 860 7
35296000 852 2
35297000 851 7
35298000 841 3
35299000 839 4
35300000 849 5
35301000 848 5
35302000 837 3
35303000 826 2
35304000 831 6
35305000 834 4
35306000 837 6
35307000 840 2
35308000 850 5
35309000 848 4
35310000 833 4
35311000 831 6
35312000 829 5
35313000 823 2
35314000 825 4
35315000 834 4
35316000 827 1
35317000 832 7
35318000 815 7
35319000 808 7
35320000 800 5
35321000 803 4
35322000 790 1
35323000 784 3
35324000 777 2
35325000 766 4
35326000 761 0
35327000 756 9
35328000 746 1
35329000 743 4
35330000 735 4
35331000 736 3
35332000 736 5
35333000 738 4
35334000 728 8
35335000 733 8
35336000 733 3
35337000 734 3
35338000 736 10
35339000 717 6
35340000 717 7
35341000 709 1
35342000 708 9
35343000 706 5
35344000 696 6
35345000 690 5
35346000 689 9
35347000 678 6
35348000 674 4
35349000 664 2
35350000 657 12
35351000 643 3
35352000 654 4
35353000 659 6
35354000 677 8
35355000 680 4
35356000 681 6
35357000 681 0
35358000 705 3
35359000 702 6
35360000 706 7
35361000 698 5
35362000 711 1
35363000 716 6
35364000 707 4
35365000 702 6
35366000 706 3
35367000 698 6
35368000 692 5
35369000 688 5
35370000 684 3
35371000 686 3
35372000 680 4
35373000 668 3
35374000 665 2
35375000 661 7
35376000 649 2
35377000 653 2
35378000 660 9
35379000 645 4
35380000 641 5
35381000 644 5
35382000 639 8
35383000 634 6
35384000 629 5
35385000 634 5
35386000 650 7
35387000 651 4
35388000 647 3
35389000 645 5
35390000 631 8
35391000 620 6
35392000 616 6
35393000 609 9
35394000 613 2
35395000 614 8
35396000 613 4
35397000 622 2
35398000 612 7
35399000 602 6
35400000 596 7
35401000 603 5
35402000 603 11
35403000 601 6
35404000 593 6
35405000 590 4
35406000 597 5
35407000 578 11
35408000 571 7
35409000 559 7
35410000 553 9
35411000 548 5
35412000 542 5
35413000 530 5
35414000 526 8
35415000 517 3
35416000 516 13
35417000 507 10
35418000 497 11
35419000 477 10
35420000 467 13
35421000 455 6
35422000 455 9
35423000 447 9
35424000 434 8
35425000 423 12
35426000 424 16
35427000 414 13
35428000 412 9
35429000 418 8
35430000 415 14
35431000 404 10
35432000 396 9
35433000 391 9
35434000 397 5
35435000 408 10
35436000 415 6
35437000 406 8
35438000 399 12
35439000 389 17
35440000 374 12
35441000 364 9
35442000 352 19
35443000 329 18
35444000 313 10
35445000 315 17
35446000 308 14
35447000 309 14
35448000 312 20
35449000 300 12
35450000 298 9
35451000 300 17
35452000 292 18
35453000 285 13
35454000 286 19
35455000 275 12
35456000 278 16
35457000 267 13
35458000 258 18
35459000 243 15
35460000 243 23
35461000 237 20
35462000 237 22
35463000 223 18
35464000 218 22
35465000 209 25
35466000 206 20
35467000 196 22
35468000 198 19
35469000 201 27
35470000 189 32
35471000 168 26
35472000 159 23
35473000 143 23
35474000 130 22
35475000 128 20
35476000 122 26
35477000 117 29
35478000 108 31
35479000 100 39
35480000 98 44
35481000 85 39
35482000 76 51
35483000 66 61
35484000 53 64
35485000 37 69
35486000 30 77
35487000 27 92
35488000 20 107
35489000 12 115
35490000 6 125
35491000 7 133
35492000 8 145
35493000 6 159
35494000 5 173
35495000 7 184
35496000 6 192
35497000 3 213
35498000 0 224
35499000 0 235
35500000 2 246
35501000 4 259
35502000 3 271
35503000 1 286
35504000 3 300
35505000 0 316
35506000 4 327
35507000 4 338
35508000 2 354
35509000 0 364
35510000 2 377
35511000 4 394
35512000 0 397
35513000 0 407
35514000 5 421
35515000 4 429
35516000 3 437
35517000 0 448
35518000 2 465
35519000 1 475
35520000 1 484
35521000 1 489
35522000 1 504
35523000 1 516
35524000 1 524
35525000 2 533
35526000 0 541
35527000 1 553
35528000 0 561
35529000 2 568
35530000 1 574
35531000 0 584
35532000 2 596
35533000 0 610
35534000 0 620
35535000 0 629
35536000 0 641
35537000 0 657
35538000 2 670
35539000 0 679
35540000 1 692
35541000 4 695
35542000 0 701
35543000 0 704
35544000 1 714
35545000 0 721
35546000 0 738
35547000 0 755
35548000 1 761
35549000 0 774
35550000 0 779
35551000 0 786
35552000 0 794
35553000 1 800
35554000 2 807
35555000 0 814
35556000 0 821
35557000 2 826
35558000 1 833
35559000 2 838
35560000 1 844
35561000 2 856
35562000 0 857
35563000 0 866
35564000 0 874
35565000 2 883
35566000 1 892
35567000 1 894
35568000 1 900
35569000 1 905
35570000 0 908
35571000 3 918
35572000 1 924
35573000 1 929
35574000 0 931
35575000 0 937
35576000 0 942
35577000 0 946
35578000 0 959
35579000 0 969
35580000 0 975
35581000 0 983
35582000 0 986
35583000 0 991
35584000 1 1000
35585000 0 1001
35586000 0 1011
35587000 0 1026
35588000 0 1037
35589000 0 1041
35590000 0 1046
35591000 0 1057
35592000 0 1067
35593000 0 1072
35594000 0 1082
35595000 0 1089
35596000 1 1093
35597000 0 1090
35598000 1 1099
35599000 0 1104
35600000 1 1105
35601000 0 1100
35602000 0 1106
35603000 2 1112
35604000 0 1106
35605000 0 1110
35606000 1 1117
35607000 1 1120
35608000 0 1120
35609000 0 1122
35610000 1 1122
35611000 1 1121
35612000 2 1120
35613000 1 1120
35614000 0 1126
35615000 3 1127
35616000 4 1122
35617000 1 1117
35618000 0 1113
35619000 1 1116
35620000 0 1110
35621000 0 1109
35622000 3 1108
35623000 2 1109
35624000 3 1106
