t	(Var=AC_Count) AC_Count (number of partilces)
0.0	0.0
2.94902458E-5	0.0
1.250079474E-4	1.0
1.953049654E-4	2.0
2.142829363E-4	3.0
4.379720132E-4	3.0
4.405921247E-4	4.0
5.41351781E-4	5.0
5.767694761E-4	5.0
6.410406049E-4	6.0
7.310341437E-4	7.0
7.338874638E-4	8.0
9.213261234E-4	8.0
9.326617167E-4	8.0
9.918070899E-4	8.0
0.001004931076	8.0
0.001053755897	9.0
0.001094936952	10.0
0.001110510322	10.0
0.001173980197	10.0
0.001281588205	11.0
0.001284490559	12.0
0.001297421665	13.0
0.001319976997	13.0
0.001387411852	13.0
0.001417625918	14.0
0.001485309904	14.0
0.00153572892	14.0
0.00163063664	15.0
0.001740645603	15.0
0.001795904561	16.0
0.001868382577	17.0
0.00195338289	17.0
0.002141519987	17.0
0.002271915434	18.0
0.002279917983	19.0
0.002377675394	19.0
0.002396052414	20.0
0.002463395995	20.0
0.002465304954	20.0
0.002531593263	20.0
0.002535430445	21.0
0.002537216805	21.0
0.002540841525	22.0
0.002561180312	23.0
0.002579268239	23.0
0.002642562937	23.0
0.002643309562	24.0
0.002814484609	25.0
0.002817280546	25.0
0.00281843703	26.0
0.002870483524	27.0
0.002878195364	28.0
0.002891076652	29.0
0.003188067363	30.0
0.003288312412	31.0
0.003442256764	32.0
0.003562749139	32.0
0.003594491336	33.0
0.003660694183	34.0
0.003702384123	35.0
0.003772160885	35.0
0.003819762114	36.0
0.003842390599	37.0
0.003871569059	38.0
0.003961301107	38.0
0.003989006459	39.0
0.003991272922	39.0
0.004210139132	40.0
0.004321251291	40.0
0.004491982576	41.0
0.004517422608	41.0
0.004530895806	42.0
0.004782774714	42.0
0.004792593267	43.0
0.004875045684	43.0
0.004884790633	43.0
0.005116504577	43.0
0.005254312508	43.0
0.005255553348	44.0
0.005484118891	44.0
0.005550162616	45.0
0.005620196233	45.0
0.00591419818	45.0
0.006084310401	45.0
0.006159781229	46.0
0.006200374375	47.0
0.006222776384	48.0
0.006294698422	49.0
0.006356979031	49.0
0.006459512257	49.0
0.006587063694	49.0
0.006659948435	49.0
0.006661699999	49.0
0.006777489276	50.0
0.006843444506	50.0
0.006914014095	51.0
0.006980077019	51.0
0.006986112472	51.0
0.00706021071	51.0
0.007188961196	51.0
0.007227237686	52.0
0.007375398744	53.0
0.007416800177	54.0
0.007482738578	54.0
0.007539792801	55.0
0.00789694693	55.0
0.008033371641	55.0
0.008209545619	55.0
0.008398540875	55.0
0.008414641676	55.0
0.008468906245	55.0
0.008915354576	56.0
0.009145707396	55.0
0.009400554188	55.0
0.009614697162	55.0
0.009979466447	55.0
0.009983229132	56.0
0.009998486324	56.0
0.01025453962	57.0
0.0103893257	56.0
0.01083448239	56.0
0.01096510052	57.0
0.01097893466	57.0
0.01102103818	58.0
0.01168474693	59.0
0.01195974309	60.0
0.0120126215	60.0
0.01212033857	61.0
0.01229856651	61.0
0.01242959211	62.0
0.01266407648	62.0
0.01277179336	62.0
0.01278016771	62.0
0.01279996541	61.0
0.01280414132	61.0
0.01338640444	62.0
0.01340397469	63.0
0.01349800334	63.0
0.0136323446	63.0
0.01391104409	62.0
0.01393214634	61.0
0.01397186257	61.0
0.01412992053	61.0
0.01427053807	61.0
0.0144613262	61.0
0.01464855531	60.0
0.0147135425	61.0
0.01491130561	62.0
0.01522942419	63.0
0.01559243245	64.0
0.01573644611	65.0
0.01599687337	64.0
0.01602679147	65.0
0.01604958209	65.0
0.01629754635	66.0
0.01631975363	66.0
0.01701628317	67.0
0.0177818479	68.0
0.01797366981	69.0
0.01842528179	70.0
0.01849602009	70.0
0.01863775459	70.0
0.01871111693	71.0
0.01872772082	70.0
0.01903011441	71.0
0.01909029394	70.0
0.01932576387	71.0
0.01935392353	70.0
0.01955821361	70.0
0.01958664083	71.0
0.01981416809	70.0
0.01994276392	70.0
0.02030447754	69.0
0.02074609066	68.0
0.02089401008	69.0
0.0210798402	70.0
0.02122753169	69.0
0.02133224428	70.0
0.02136263962	70.0
0.02210181412	71.0
0.02246544597	71.0
0.02282028261	72.0
0.02312235673	73.0
0.02374757204	74.0
0.02397310215	74.0
0.02415793023	75.0
0.02446543661	76.0
0.02482607402	76.0
0.02491980529	77.0
0.02530691099	77.0
0.02598764216	78.0
0.02661985141	77.0
0.02691098402	77.0
0.02783863143	77.0
0.02802969417	76.0
0.02807177326	75.0
0.02810147449	74.0
0.02812263146	74.0
0.02857932905	74.0
0.02876680616	73.0
0.02895593186	74.0
0.02906983989	74.0
0.02937852728	75.0
0.03055557618	75.0
0.03152572245	75.0
0.03160976313	75.0
0.03168446116	74.0
0.03171042234	74.0
0.03180414412	74.0
0.03252440353	74.0
0.03254321522	74.0
0.03302345719	75.0
0.03330674809	74.0
0.03403588292	74.0
0.0342324338	74.0
0.03492700062	75.0
0.03553210174	74.0
0.0358969898	73.0
0.03605384913	73.0
0.03609073096	72.0
0.03614686617	72.0
0.0374126348	73.0
0.03801430271	72.0
0.03827519094	72.0
0.03827650602	72.0
0.03898851138	71.0
0.04007275975	71.0
0.04010892047	70.0
0.0412127221	69.0
0.04123115224	68.0
0.0413319107	67.0
0.04236660965	66.0
0.04268744503	65.0
0.04450887861	65.0
0.04473707294	64.0
0.04556913609	65.0
0.04657075462	64.0
0.04706517475	64.0
0.04742300976	63.0
0.04995379348	62.0
0.05068114091	61.0
0.05098935465	60.0
0.05206534501	59.0
0.05275449714	58.0
0.05310371595	58.0
0.05345686102	59.0
0.05390797257	58.0
0.05456710796	57.0
0.05567761845	56.0
0.05617047008	57.0
0.05758162247	58.0
0.05792384469	57.0
0.06042077579	56.0
0.0608719403	57.0
0.0620446813	56.0
0.06304270453	56.0
0.06307828272	56.0
0.06310066245	57.0
0.06314124233	56.0
0.06411759716	55.0
0.06419575586	54.0
0.06472133828	55.0
0.06480707922	54.0
0.06509077549	55.0
0.06538894582	54.0
0.06631634289	54.0
0.066485869	53.0
0.0699552241	53.0
0.06996196935	53.0
0.07243094264	52.0
0.0764650677	51.0
0.0766487505	50.0
0.07953015539	50.0
0.08010412029	50.0
0.08026706166	49.0
0.08577195532	48.0
0.08579488875	47.0
0.08697287934	46.0
0.08877244103	47.0
0.08928271245	46.0
0.0896958303	45.0
0.09020908017	45.0
0.09081050319	44.0
0.09560241413	44.0
0.09560347178	44.0
0.09927861831	43.0
0.1009818811	42.0
0.1057688177	41.0
0.1061464927	40.0
0.1064330991	39.0
0.1078232352	40.0
0.1097136707	39.0
0.1127540802	39.0
0.1131271763	38.0
0.1154820173	39.0
0.1183470052	39.0
0.1183828802	39.0
0.1194125057	38.0
0.1201342793	38.0
0.1243143862	38.0
0.1277960046	37.0
0.1282130703	38.0
0.1341015309	39.0
0.135184036	38.0
0.1362814221	37.0
0.13798875	37.0
0.1380124614	37.0
0.1391246298	36.0
0.1471876104	36.0
0.1484581379	36.0
0.1488608391	35.0
0.1491181294	34.0
0.1558153868	33.0
0.1608680444	33.0
0.1608712461	33.0
0.1609937886	33.0
0.1610455445	33.0
0.16358564	33.0
0.1641627352	33.0
0.1641743767	33.0
0.1656626664	33.0
0.165666308	33.0
0.1667274955	33.0
0.1673344779	32.0
0.167468979	31.0
0.1697319074	32.0
0.1705965613	33.0
0.1733411187	32.0
0.1741785242	31.0
0.1744220542	30.0
0.1770947576	29.0
0.1787912601	28.0
0.1857707532	27.0
0.1865895827	27.0
0.1866003282	27.0
0.1886556688	27.0
0.1886621029	27.0
0.1890233629	26.0
0.1891034695	27.0
0.1892645363	27.0
0.1896618443	27.0
0.1945814551	26.0
0.1963502143	27.0
0.1986166658	28.0
0.1990604506	29.0
0.2003652639	28.0
0.2015838864	28.0
0.2017022783	28.0
0.2062348386	28.0
0.2091905931	27.0
0.2109640261	28.0
0.2116500768	28.0
0.2116509309	28.0
0.2126911303	29.0
0.2148919841	29.0
0.2149004407	30.0
0.2149656229	30.0
0.2158041664	29.0
0.2186289885	29.0
0.2186373465	29.0
0.2197894982	30.0
0.220057383	30.0
0.2212533052	30.0
0.2212755002	30.0
0.2234724465	30.0
0.2234919815	30.0
0.2243927789	30.0
0.2244062223	30.0
0.2245361589	30.0
0.2245369218	30.0
0.2260063578	31.0
0.2260932283	31.0
0.2334645927	32.0
0.2345776582	31.0
0.2347780989	32.0
0.2354690701	32.0
0.2354794996	32.0
0.2388844844	31.0
0.2404602843	31.0
0.2404859532	30.0
0.2418793371	29.0
0.2419384858	28.0
0.2433964575	28.0
0.2434238072	28.0
0.2447054905	28.0
0.2447815992	28.0
0.2459638889	29.0
0.2509202022	29.0
0.2509425076	29.0
0.2514047905	29.0
0.2528604151	29.0
0.2529042406	28.0
0.2530795744	28.0
0.2530917098	28.0
0.2533958666	28.0
0.2534240675	28.0
0.2534910971	28.0
0.2534944141	28.0
0.2591182719	27.0
0.2599280897	26.0
0.2649421703	27.0
0.2662674977	26.0
0.2718367894	25.0
0.2752845027	26.0
0.2776923173	26.0
0.2776929501	26.0
0.2785066428	26.0
0.2785660401	26.0
0.2829852481	26.0
0.2830117653	26.0
0.2835953935	26.0
0.283643127	26.0
0.283657444	26.0
0.2858993161	26.0
0.2860249304	26.0
0.286710109	26.0
0.2867640722	26.0
0.288414917	27.0
0.2904470369	27.0
0.2913166093	26.0
0.291944908	25.0
0.2947785456	25.0
0.2947813601	25.0
0.2972708926	26.0
0.2983426986	26.0
0.2983849243	26.0
0.2991775349	25.0
0.3031569927	25.0
0.3032171154	25.0
0.3032971781	25.0
0.3093214554	24.0
0.3096060589	25.0
0.3108262087	24.0
0.3131652811	25.0
0.3140849516	26.0
0.3141692835	25.0
0.3151697961	25.0
0.3152148415	25.0
0.3175350508	25.0
0.3175780599	25.0
0.3181056464	24.0
0.3191724252	23.0
0.3223267879	22.0
0.3233999922	21.0
0.3258944961	20.0
0.3297880227	20.0
0.3308052498	21.0
0.3391203469	22.0
0.3406079477	22.0
0.3406135689	22.0
0.3422776414	21.0
0.3432600499	21.0
0.3432622176	21.0
0.349001687	22.0
0.3496094871	22.0
0.3496494196	22.0
0.3534255073	21.0
0.3534626854	22.0
0.3620680363	22.0
0.3620885686	22.0
0.3622538214	22.0
0.3622961558	22.0
0.3682583929	23.0
0.3706045417	23.0
0.3706114351	23.0
0.3745264593	23.0
0.3801942998	23.0
0.390124456	23.0
0.3901344734	23.0
0.3914549165	23.0
0.3914899694	23.0
0.3915176182	23.0
0.3915182053	23.0
0.393015715	22.0
0.3936494553	22.0
0.393660814	22.0
0.3988678691	21.0
0.3999711164	22.0
0.4078406792	23.0
0.413445401	22.0
0.4155973569	21.0
0.4179560666	22.0
0.4202255995	23.0
0.4214140148	23.0
0.4214141166	23.0
0.4221589563	22.0
0.4241960745	22.0
0.4242164104	22.0
0.4276109489	23.0
0.4314369958	23.0
0.4314596403	23.0
0.4397035013	23.0
0.4417614736	23.0
0.4449301852	23.0
0.4459818798	23.0
0.446513774	23.0
0.452848856	22.0
0.4531154748	22.0
0.4597302788	23.0
0.4649691455	23.0
0.4649902697	23.0
0.4680260568	24.0
0.4692247081	23.0
0.4775052224	23.0
0.477509546	23.0
0.4808050455	24.0
0.4808320447	24.0
0.4808330991	24.0
0.4819357942	23.0
0.4819631454	23.0
0.4819646199	23.0
0.4825941922	22.0
0.4853042034	22.0
0.4853613992	22.0
0.492741133	23.0
0.5012852986	24.0
0.5053326877	24.0
0.5053483262	24.0
0.5090070679	24.0
0.5090286884	24.0
0.509067338	23.0
0.5091556403	24.0
0.5115303684	23.0
0.5232014753	24.0
0.5315711644	23.0
0.5321737223	22.0
0.5371257312	22.0
0.5372042586	22.0
0.5374865804	23.0
0.540706732	23.0
0.5410646383	23.0
0.5549569694	22.0
0.5574629196	22.0
0.5574759481	22.0
0.5577596565	22.0
0.557769577	22.0
0.5609994662	22.0
0.5610018288	22.0
0.5620846075	22.0
0.5703233864	23.0
0.5708028513	24.0
0.5709653915	24.0
0.5710270566	24.0
0.5721892605	24.0
0.5736793397	24.0
0.5737492386	24.0
0.5764493423	25.0
0.5815139268	24.0
0.5823655898	24.0
0.5823804439	24.0
0.5848668102	24.0
0.5848937351	24.0
0.5934066208	23.0
0.5969389678	23.0
0.5969462649	23.0
0.5973129145	24.0
0.6014739433	24.0
0.6015161648	24.0
0.6038926184	23.0
0.6086354741	23.0
0.6086840778	23.0
0.6097291835	23.0
0.6097527862	23.0
0.6097607293	23.0
0.6097635075	23.0
0.6106446499	22.0
0.6122302038	23.0
0.6140811869	24.0
0.6144314366	24.0
0.6144414474	24.0
0.614672143	24.0
0.6146740226	24.0
0.614932584	24.0
0.6150743292	24.0
0.6150747327	25.0
0.6173167702	25.0
0.6173807848	25.0
0.6176832245	24.0
0.622666846	23.0
0.6246572283	22.0
0.6308422187	22.0
0.630848174	22.0
0.632285784	23.0
0.6335465704	24.0
0.6338050503	24.0
0.6339366387	24.0
0.640785317	24.0
0.6425914455	23.0
0.6439361602	22.0
0.6447949444	22.0
0.6448587422	22.0
0.6453474969	22.0
0.6453667517	22.0
0.6467265743	22.0
0.6472401713	23.0
0.6483116578	22.0
0.6515809788	21.0
0.6535332567	22.0
0.6544200022	21.0
0.6549903011	21.0
0.654991918	21.0
0.6589830933	21.0
0.6590283288	21.0
0.6593745505	20.0
0.6603916335	21.0
0.6623690179	22.0
0.6624234683	22.0
0.6624417162	22.0
0.6640019639	22.0
0.664041622	22.0
0.6686787923	23.0
0.6716538709	24.0
0.6716855782	25.0
0.6717240709	25.0
0.6717368886	25.0
0.6730032497	24.0
0.6746936935	25.0
0.6750654816	25.0
0.676397467	25.0
0.6765506387	25.0
0.6790750396	24.0
0.6840772392	24.0
0.6841101497	24.0
0.6873256607	23.0
0.6922844177	23.0
0.6951388656	22.0
0.6957183037	22.0
0.6957970615	22.0
0.6965173142	23.0
0.6968472431	24.0
0.6972186099	23.0
0.6977058341	22.0
0.6991475747	21.0
0.7034957218	22.0
0.7080131822	22.0
0.7080173421	22.0
0.708757711	21.0
0.7090418254	21.0
0.7098808578	20.0
0.709897286	19.0
0.7186284858	20.0
0.7202527779	20.0
0.7240800421	20.0
0.7241366159	20.0
0.7245377072	21.0
0.7255485965	21.0
0.7255581485	21.0
0.7267881326	21.0
0.726825877	21.0
0.7333406528	22.0
0.734355246	23.0
0.7372671151	24.0
0.7390423042	24.0
0.7390792899	24.0
0.7402591046	25.0
0.742380067	25.0
0.7456139889	25.0
0.7499639226	24.0
0.7539078345	25.0
0.7631972012	26.0
0.7657702671	26.0
0.7658166882	26.0
0.7676425724	26.0
0.7676839819	26.0
0.7678550472	25.0
0.7706181586	26.0
0.7726979806	26.0
0.7727116481	26.0
0.7763970001	26.0
0.7764002373	26.0
0.7768633175	26.0
0.7768736114	26.0
0.777983516	26.0
0.7780032852	26.0
0.7809835197	27.0
0.786035022	27.0
0.7860428765	27.0
0.7948273079	28.0
0.7974785683	28.0
0.7983192504	27.0
0.7992271628	28.0
0.802336789	29.0
0.805242701	30.0
0.8069738087	31.0
0.8080478091	31.0
0.8095192303	30.0
0.8102204839	30.0
0.810233604	30.0
0.8114482072	31.0
0.8247780226	30.0
0.8251919886	30.0
0.8262080368	30.0
0.8266743071	31.0
0.827706364	31.0
0.8277187902	31.0
0.8283567877	31.0
0.8283624188	31.0
0.8294724108	31.0
0.8294752315	31.0
0.8314435635	32.0
0.8330897133	32.0
0.8331221079	32.0
0.8364558556	32.0
0.836472565	32.0
0.8368128793	32.0
0.8368154306	32.0
0.8454195902	33.0
0.8456171106	34.0
0.8468056946	33.0
0.8468438926	33.0
0.847360373	33.0
0.8473820423	33.0
0.8515145539	33.0
0.851554883	33.0
0.8577045603	33.0
0.8578078684	33.0
0.8601319469	33.0
0.8602989696	32.0
0.8620196505	31.0
0.8656577478	30.0
0.8692027538	30.0
0.8692224329	30.0
0.8700313703	29.0
0.8709433202	28.0
0.8726763602	28.0
0.8726885978	28.0
0.8729921774	28.0
0.8730041568	28.0
0.8735441032	28.0
0.8736878628	28.0
0.8745681309	28.0
0.8762641414	27.0
0.876382431	26.0
0.8807390913	27.0
0.8837101338	27.0
0.8838507647	26.0
0.8845282896	27.0
0.8861194644	26.0
0.8881614288	26.0
0.8881690576	26.0
0.8883515375	25.0
0.8897256071	24.0
0.8906339731	24.0
0.8907003259	24.0
0.8922068612	24.0
0.8922184953	24.0
0.8924411286	25.0
0.8935860663	25.0
0.8968335605	25.0
0.8968679893	25.0
0.9003637092	25.0
0.9082019648	25.0
0.9083149555	26.0
0.9114185715	26.0
0.9156369386	27.0
0.9159456536	27.0
0.9226360478	27.0
0.9235566326	27.0
0.9266343544	26.0
0.9274678336	26.0
0.9275077217	26.0
0.9339789718	26.0
0.9340323922	26.0
0.9345501602	26.0
0.9345566162	26.0
0.9345969025	27.0
0.9356128741	27.0
0.9379943441	26.0
0.9389594762	25.0
0.9411354756	25.0
0.9411445858	25.0
0.9425849148	24.0
0.9455551822	23.0
0.9614093411	22.0
0.9620425974	21.0
0.9624070139	21.0
0.9625162979	21.0
0.9714779224	20.0
0.9747724579	19.0
0.9783453487	19.0
0.9783918919	19.0
0.9791493863	19.0
0.9825123341	19.0
0.9825521769	19.0
0.9858341433	18.0
0.9912365739	18.0
0.9912543305	18.0
0.9918390356	17.0
0.9922567903	16.0
0.9934695857	16.0
0.9964937688	15.0
1.000679487	16.0
1.002287737	16.0
1.002329761	16.0
1.004760212	15.0
1.005667117	15.0
1.005694191	15.0
1.006835083	16.0
1.007862099	15.0
1.008630521	15.0
1.008632794	15.0
1.014651205	15.0
1.014706246	15.0
1.01737994	15.0
1.017382001	15.0
1.027143455	15.0
1.027194896	15.0
1.028480355	15.0
1.028522461	15.0
1.030042886	15.0
1.030055323	15.0
1.031083923	14.0
1.034253102	15.0
1.035730927	15.0
1.035752461	15.0
1.039998226	14.0
1.046236882	15.0
1.049053331	15.0
1.049057651	15.0
1.049126576	15.0
1.049238658	15.0
1.056265388	16.0
1.06152188	17.0
1.065834651	17.0
1.065856507	17.0
1.075460796	17.0
1.075475835	17.0
1.075703051	17.0
1.075727915	17.0
1.075913613	18.0
1.078528059	19.0
1.079154242	20.0
1.083503411	20.0
1.083661497	20.0
1.087637883	19.0
1.088726001	19.0
1.089752156	19.0
1.089772044	19.0
1.093569811	18.0
1.09596399	17.0
1.096624591	18.0
1.096792033	18.0
1.099712672	17.0
1.099981398	16.0
1.100810195	15.0
1.102804399	16.0
1.105721162	15.0
1.107016935	15.0
1.107051457	15.0
1.107829465	16.0
1.114401735	16.0
1.114430968	16.0
1.123173999	16.0
1.123233169	16.0
1.124534941	16.0
1.124551156	16.0
1.126950165	16.0
1.126959175	16.0
1.130120193	16.0
1.130125675	16.0
1.132061496	16.0
1.132070748	16.0
1.133957359	15.0
1.137053441	15.0
1.137096546	15.0
1.137510085	15.0
1.137510733	15.0
1.137633292	16.0
1.141162848	16.0
1.141193504	16.0
1.141718305	16.0
1.141837579	16.0
1.142286735	17.0
1.14708625	18.0
1.150678582	18.0
1.150691911	18.0
1.154705034	18.0
1.155789801	18.0
1.155817755	18.0
1.156496567	19.0
1.158522467	19.0
1.15977784	20.0
1.160374213	20.0
1.1603874	20.0
1.160699514	20.0
1.160725207	20.0
1.161121085	20.0
1.161163214	20.0
1.162293662	21.0
1.163654109	21.0
1.163665699	21.0
1.167026689	20.0
1.168735765	20.0
1.16876063	20.0
1.169462489	20.0
1.169465915	20.0
1.169657315	19.0
1.174046281	19.0
1.174069376	19.0
1.177277606	19.0
1.17736705	19.0
1.180938545	19.0
1.180948262	19.0
1.181067992	20.0
1.189503023	19.0
1.190457586	19.0
1.190484667	19.0
1.19436356	18.0
1.194718271	18.0
1.194735389	18.0
1.19722707	17.0
1.197989768	17.0
1.198104192	17.0
1.20365269	18.0
1.205790505	18.0
1.20583135	18.0
1.206060356	17.0
1.207841823	16.0
1.21014131	17.0
1.210438973	17.0
1.2104661	17.0
1.2189541	17.0
1.218978781	17.0
1.22096205	16.0
1.222692993	16.0
1.222696278	16.0
1.225174508	15.0
1.227457459	14.0
1.228375748	15.0
1.238062884	15.0
1.238092995	15.0
1.238366393	15.0
1.238433678	15.0
1.242616606	15.0
1.242622143	15.0
1.243233273	14.0
1.243729733	14.0
1.243745082	14.0
1.246391332	14.0
1.246393989	14.0
1.249341462	14.0
1.249386977	14.0
1.254679332	14.0
1.254685582	14.0
1.254771914	14.0
1.25482952	14.0
1.254905013	13.0
1.269315784	12.0
1.273510899	12.0
1.273516016	12.0
1.27419441	13.0
1.276560933	13.0
1.27657519	13.0
1.278523554	14.0
1.283816555	14.0
1.283836787	14.0
1.283936506	14.0
1.284423335	15.0
1.285034263	15.0
1.28504033	15.0
1.28544961	14.0
1.287311692	13.0
1.287525385	13.0
1.295895732	13.0
1.295901662	13.0
1.296525912	13.0
1.296626248	13.0
1.297501687	13.0
1.297575052	13.0
1.299991734	14.0
1.300698559	14.0
1.300722174	14.0
1.303650645	14.0
1.303718395	14.0
1.313292093	14.0
1.313316541	14.0
1.326842446	14.0
1.326851131	14.0
1.328792214	13.0
1.328848538	13.0
1.328850677	13.0
1.329338237	13.0
1.3293394	13.0
1.346741621	13.0
1.346750219	13.0
1.35280411	14.0
1.358021179	14.0
1.358036056	14.0
1.358103042	13.0
1.360015712	13.0
1.36002669	13.0
1.365904424	13.0
1.365913276	13.0
1.374907731	13.0
1.374919972	13.0
1.375958239	12.0
1.378406081	11.0
1.379704073	12.0
1.379969862	12.0
1.379976806	12.0
1.383647796	12.0
1.383724306	12.0
1.38412103	13.0
1.386711991	13.0
1.386779581	13.0
1.387934298	13.0
1.387959859	13.0
1.388940656	14.0
1.389277217	14.0
1.389305126	14.0
1.390017946	13.0
1.393815299	13.0
1.393834589	13.0
1.396264725	13.0
1.396265463	13.0
1.398485066	14.0
1.402318355	15.0
1.40516025	16.0
1.406385012	16.0
1.406496931	16.0
1.406663768	15.0
1.411610177	15.0
1.411622455	15.0
1.414107253	16.0
1.415872054	15.0
1.41599604	15.0
1.416008077	15.0
1.416589139	16.0
1.420052096	15.0
1.423428104	14.0
1.425540875	15.0
1.428842867	15.0
1.428991164	15.0
1.435638426	15.0
1.435658515	15.0
1.436008292	15.0
1.436047458	15.0
1.43894762	16.0
1.439403702	17.0
1.44145945	17.0
1.441497092	17.0
1.444677955	17.0
1.444680156	17.0
1.44594343	17.0
1.446026335	17.0
1.446028842	17.0
1.446094617	17.0
1.448288011	17.0
1.44830056	17.0
1.449213547	16.0
1.451257542	17.0
1.45574347	17.0
1.45575279	17.0
1.467418623	18.0
1.469333603	18.0
1.469368829	18.0
1.470422521	18.0
1.470479667	18.0
1.471997321	17.0
1.47249846	18.0
1.473568274	18.0
1.473568901	18.0
1.4797127	18.0
1.479818243	18.0
1.481055892	18.0
1.481067991	18.0
1.482797599	19.0
1.485833412	20.0
1.486407005	20.0
1.494253082	20.0
1.497948432	20.0
1.497974783	20.0
1.497988743	19.0
1.499909692	20.0
1.508908591	20.0
1.508958784	20.0
1.520139707	21.0
1.528226356	21.0
1.528293386	21.0
1.529924318	21.0
1.529934117	21.0
1.531998475	21.0
1.532053685	21.0
1.532644882	21.0
1.53277329	21.0
1.534927	20.0
1.537182106	19.0
1.543380885	19.0
1.543423502	19.0
1.545893039	18.0
1.546329943	18.0
1.546333739	18.0
1.550737766	17.0
1.561292102	18.0
1.562926315	18.0
1.564817877	19.0
1.572124619	19.0
1.572242549	19.0
1.57322967	19.0
1.573304425	19.0
1.576144482	18.0
1.577822439	18.0
1.581678331	18.0
1.581704022	18.0
1.583435822	18.0
1.585937608	19.0
1.586643046	19.0
1.586653282	19.0
1.586714491	19.0
1.586782622	19.0
1.586790075	19.0
1.587906422	19.0
1.587928891	19.0
1.588282965	20.0
1.590264501	20.0
1.590282018	20.0
1.591735099	21.0
1.59178714	21.0
1.591795781	21.0
1.592253361	20.0
1.594750307	19.0
1.598096468	20.0
1.599073157	20.0
1.599077047	20.0
1.60084628	19.0
1.604066675	19.0
1.606630292	19.0
1.606687413	19.0
1.609009319	19.0
1.613680505	19.0
1.613746639	20.0
1.613761802	20.0
1.614986348	20.0
1.615007354	20.0
1.616486397	21.0
1.618307277	21.0
1.618349872	21.0
1.623868117	21.0
1.623894616	21.0
1.634075718	21.0
1.634118179	21.0
1.63831326	21.0
1.638396833	21.0
1.640928276	20.0
1.64223064	20.0
1.642240877	20.0
1.642756496	19.0
1.642977138	18.0
1.645650297	19.0
1.650904174	19.0
1.650907361	19.0
1.652394457	19.0
1.652413045	19.0
1.654673384	20.0
1.658254133	20.0
1.658257681	20.0
1.660416171	20.0
1.660418069	20.0
1.660534458	20.0
1.662558334	20.0
1.66965735	20.0
1.669710913	20.0
1.675136798	19.0
1.676469042	18.0
1.677556065	19.0
1.680130298	19.0
1.680225761	19.0
1.683233014	18.0
1.684144889	19.0
1.684760441	18.0
1.691146002	19.0
1.692015145	20.0
1.693629183	19.0
1.693846764	19.0
1.693935315	19.0
1.697520292	19.0
1.697523233	19.0
1.69756687	20.0
1.698451205	20.0
1.698476163	20.0
1.706389546	21.0
1.707222064	20.0
1.708207855	21.0
1.708892077	20.0
1.710891095	21.0
1.711513589	21.0
1.711602646	21.0
1.714747251	21.0
1.714765678	21.0
1.718648746	22.0
1.719001492	22.0
1.719054171	22.0
1.719708019	22.0
1.719710433	22.0
1.721251692	22.0
1.721260191	22.0
1.724672602	22.0
1.726156072	22.0
1.726161681	22.0
1.727266588	23.0
1.727786147	22.0
1.72846602	22.0
1.728527194	22.0
1.732508291	23.0
1.734573027	22.0
1.735232443	22.0
1.735317814	22.0
1.737768342	22.0
1.737790499	22.0
1.738084775	21.0
1.739209652	20.0
1.7396978	20.0
1.739985674	21.0
1.748179077	22.0
1.749342449	21.0
1.749354083	20.0
1.751534976	20.0
1.751577496	20.0
1.755918111	20.0
1.755970952	20.0
1.76215117	20.0
1.762177023	20.0
1.76560729	20.0
1.765629343	20.0
1.767079609	19.0
1.768918251	20.0
1.771335176	20.0
1.771379007	20.0
1.772230775	21.0
1.775962848	21.0
1.776000322	21.0
1.778624971	21.0
1.778649437	21.0
1.78073158	22.0
1.781159682	22.0
1.781222156	22.0
1.789673686	23.0
1.79525358	23.0
1.795285674	23.0
1.796800154	23.0
1.796810357	23.0
1.802569135	23.0
1.802577541	23.0
1.804449697	24.0
1.807071054	23.0
1.809599407	24.0
1.812754611	23.0
1.816472883	22.0
1.820201154	22.0
1.820214623	22.0
1.823530482	23.0
1.824284398	23.0
1.824324022	23.0
1.82712387	23.0
1.827170514	23.0
