t(s)	A(µM)	AB(µM)	ABC(1/µm^2)	AC(1/µm^2)	(Var=B) B(µM)	BAC(1/µm^2)	BC(1/µm^2)	C(1/µm^2)	CABC(1/µm^2)
0.09829058900264376	0.37918575999210924	6.763765535567467E-4	0.07951705419279037	548.0205393940951	0.37918575999210913	0.07951705419279032	548.0205393940948	13264.600891046224	1319.099498032347
0.0989600189117005	0.3769822827689729	6.727915604922579E-4	0.07979926386454426	546.6438977999076	0.3769822827689728	0.07979926386454442	546.6438977999073	13251.310213860253	1327.1211960098472
0.09962944882075725	0.3747944740464702	6.692038700886813E-4	0.08008060866720888	545.2719706839661	0.3747944740464701	0.08008060866720872	545.2719706839658	13238.11387663324	1335.091010394493
0.100298878729814	0.3726221936822231	6.656140844605155E-4	0.08036109199922797	543.9048503423969	0.372622193682223	0.0803610919992287	543.9048503423967	13225.011039040728	1343.0092690489867
0.10096830863887074	0.37046530312913617	6.620227893635437E-4	0.08064071268762915	542.5426232849965	0.37046530312913606	0.0806407126876298	542.5426232849962	13212.00087025762	1350.8763008772526
0.10163773854792749	0.3683236654134294	6.584305545676222E-4	0.0809194644215684	541.1853704871049	0.3683236654134293	0.0809194644215672	541.1853704871047	13199.082548827006	1358.6924356387171
0.10230716845698423	0.36619714511285706	6.54837934227256E-4	0.0811973527068543	539.8331676379041	0.36619714511285695	0.081197352706854	539.8331676379039	13186.255262565128	1366.4580037305711
0.10297659836604098	0.3640856083350788	6.512454672498979E-4	0.08147438362259647	538.4860853847514	0.3640856083350787	0.08147438362259858	538.4860853847512	13173.518208410866	1374.1733360299393
0.10364602827509772	0.3619889226963509	6.476536776505917E-4	0.08175054273403735	537.1441895659857	0.3619889226963508	0.08175054273403644	537.1441895659855	13160.870592257366	1381.8387637663436
0.10409362944472247	0.3605952346662757	6.452527293079266E-4	0.08193470512958291	536.2498810856138	0.3605952346662756	0.08193470512958204	536.2498810856135	13152.463514802668	1386.936426811669
0.1044119281458753	0.35960813604239755	6.435457688196148E-4	0.08206543477205223	535.6153562373819	0.35960813604239744	0.08206543477205284	535.6153562373818	13146.509048830156	1390.548053916515
0.10473022684702812	0.3586243318790738	6.418392046961444E-4	0.08219596718023638	534.9820324680576	0.35862433187907367	0.08219596718023635	534.9820324680575	13140.574424558718	1394.1485592891495
0.10504852554818095	0.3576438084008224	6.401330888549786E-4	0.0823263033083325	534.3499154908519	0.35764380840082227	0.08232630330833214	534.3499154908518	13134.659559345015	1397.7379785370788
0.10536682424933377	0.35666655190548263	6.384274725146078E-4	0.08245644429597496	533.719010811568	0.3566665519054825	0.08245644429597512	533.7190108115678	13128.764370983414	1401.316347256175
0.1056851229504866	0.35569254876374046	6.367224062023684E-4	0.08258638912610052	533.0893237330063	0.35569254876374035	0.08258638912610065	533.0893237330062	13122.888777698503	1404.8837010323618
0.10600342165163942	0.35472178541865307	6.350179397620877E-4	0.0827161374849266	532.4608593594229	0.35472178541865296	0.08271613748492646	532.4608593594228	13117.032698147988	1408.440075432843
0.10632172035279225	0.3537542483851734	6.333141223617231E-4	0.08284568993070193	531.8336226009915	0.3537542483851733	0.08284568993070189	531.8336226009914	13111.19605142022	1411.985506002713
0.10692067597502306	0.35194229520388953	6.301099092223013E-4	0.08308894215069634	530.6566705699798	0.3519422952038894	0.08308894215069645	530.6566705699797	13100.265402724275	1418.6275391294766
0.10751963159725386	0.3501416300820009	6.269084824028529E-4	0.08333149961613366	529.4841117346562	0.3501416300820008	0.08333149961613372	529.4841117346559	13089.402747712647	1425.2311829131486
0.10811858721948467	0.34835216520119233	6.237101506279048E-4	0.08357336214913162	528.3159735481328	0.3483521652011922	0.08357336214913161	528.3159735481325	13078.607559389819	1431.7966733985536
0.10871754284171548	0.34657381361148293	6.205152146736757E-4	0.08381452928386121	527.1522813231442	0.3465738136114828	0.08381452928386121	527.1522813231439	13067.879315941062	1438.3242461807868
0.10931649846394628	0.34480648922001633	6.173239675439367E-4	0.08405500088020579	525.9930583266055	0.3448064892200162	0.08405500088020579	525.9930583266053	13057.217500667215	1444.8141363426525
0.10991545408617709	0.3430501067807526	6.141366946303898E-4	0.08429477683429952	524.83832586374	0.3430501067807525	0.08429477683429952	524.8383258637398	13046.621601923001	1451.2665784016704
0.11089656902931919	0.34019649767929766	6.089251172373723E-4	0.08468603658038477	522.9565771789477	0.34019649767929755	0.08468603658038477	522.9565771789474	13029.406160962288	1461.7556563070737
0.11187768397246128	0.337371655446103	6.037261260947305E-4	0.08507542861264943	521.0870039947141	0.33737165544610287	0.08507542861264943	521.0870039947139	13012.364030221848	1472.1459054694951
0.11285879891560338	0.33457521970691456	5.985408497720009E-4	0.08546295247332894	519.2296691653765	0.33457521970691445	0.08546295247332894	519.2296691653763	12995.493046272317	1482.4383447497373
0.11441936866982864	0.33018483923455305	5.903240079051343E-4	0.08607550143080431	516.3007153840563	0.33018483923455294	0.08607550143080431	516.300715384056	12969.005294666837	1498.610561784841
0.11597993842405391	0.3258640344329445	5.821486823208961E-4	0.08668332262443285	513.4030068232644	0.3258640344329443	0.08668332262443285	513.4030068232641	12942.936778177176	1514.5419207692692
0.11754050817827917	0.32161144200435465	5.740186843243818E-4	0.08728641668191535	510.53663664248523	0.3216114420043545	0.08728641668191534	510.536636642485	12917.279309784555	1530.2364220523014
0.11910107793250443	0.31742573235177673	5.659375538506419E-4	0.08788478522613749	507.7016446332718	0.31742573235177657	0.08788478522613748	507.7016446332716	12892.024903788511	1545.6980186909925
0.1206616476867297	0.31330560846930716	5.579085752545798E-4	0.08847843105102465	504.89802361569366	0.313305608469307	0.08847843105102464	504.89802361569343	12867.16576922003	1560.9306133469865
0.12222221744095496	0.30924980502987054	5.499347899120522E-4	0.08906735808447305	502.1257240791067	0.3092498050298704	0.08906735808447305	502.1257240791065	12842.694304423503	1575.9380563548032
0.12378278719518022	0.3052570875132919	5.420190080613974E-4	0.08965157126447801	499.3846583426376	0.3052570875132917	0.089651571264478	499.38465834263735	12818.603091876927	1590.7241441513806
0.1253433569494055	0.3013262512783129	5.341638213446234E-4	0.09023107663963165	496.67470494954523	0.30132625127831275	0.09023107663963165	496.67470494954495	12794.884892679167	1605.292617637977
0.12690392670363074	0.29745612062560284	5.263716153185531E-4	0.09080588136764553	493.99571291021056	0.29745612062560267	0.09080588136764554	493.9957129102103	12771.532640982632	1619.6471607208512
0.12934842678342356	0.2915131767695999	5.142975510728582E-4	0.09169683559771057	489.86110156147123	0.29151317676959976	0.09169683559771057	489.8611015614709	12735.672460613363	1641.7109712999943
0.1317929268632164	0.28571209828301014	5.023908646944409E-4	0.09257631294183392	485.8012276911736	0.28571209828301	0.09257631294183392	485.8012276911732	12700.66759863327	1663.2723966829947
0.13423742694300922	0.2800487642576056	4.906580649045347E-4	0.09344435586873126	481.81518980737843	0.28004876425760544	0.09344435586873123	481.81518980737803	12666.493277630078	1684.344727025459
0.13668192702280205	0.2745192034270882	4.791047286776084E-4	0.09430101265729089	477.9019955396718	0.274519203427088	0.09430101265729089	477.9019955396714	12633.125615756942	1704.9408955729446
0.13912642710259487	0.2691195875402361	4.677355792860899E-4	0.09514633699983036	474.06057968316173	0.26911958754023596	0.09514633699983037	474.06057968316134	12600.5415872938	1725.0734803366831
0.1415709271823877	0.26384622498733923	4.5655455993652165E-4	0.09598038757734291	470.2898205964656	0.26384622498733906	0.0959803875773429	470.2898205964652	12568.718984707453	1744.7547066659752
0.14401542726218053	0.25869555474525135	4.4556490195431806E-4	0.09680322801423757	466.5885542983863	0.2586955547452512	0.09680322801423757	466.5885542983859	12537.636382598346	1763.9964511781702
0.14645992734197336	0.25366414068771914	4.347691867252014E-4	0.09761492653738658	462.955585821329	0.253664140687719	0.0976149265373866	462.95558582132855	12507.2731038089	1782.8102473514275
0.14890442742176618	0.24874866622060174	4.2416940219570817E-4	0.09841555542932127	459.38969845133124	0.24874866622060157	0.09841555542932127	459.3896984513308	12477.609187455198	1801.2072922693842
0.151348927501559	0.2439459291800985	4.137669951493967E-4	0.09920519096669111	455.88966168375146	0.24394592918009836	0.09920519096669111	455.88966168375094	12448.625358518088	1819.1984538699821
0.15379342758135184	0.2392528369698435	4.0356291976712894E-4	0.09998391319335635	452.45423816591114	0.23925283696984337	0.09998391319335637	452.4542381659106	12420.302998850053	1836.7942784996133
0.15623792766114467	0.23466640194095065	3.935576824347648E-4	0.10075180531705323	449.08218953006866	0.2346664019409505	0.10075180531705324	449.08218953006815	12392.624119621827	1854.0049988574451
0.1586824277409375	0.23018373701294303	3.8375138286789564E-4	0.10150895366984147	445.7722811392177	0.2301837370129429	0.10150895366984149	445.77228113921717	12365.571335198583	1870.8405423115648
0.16112692782073032	0.2258020515176389	3.741437519176547E-4	0.10225544765260024	442.52328598045915	0.22580205151763877	0.10225544765260028	442.52328598045864	12339.127838338793	1887.310539406236
0.16357142790052315	0.2215186472454701	3.6473418646208977E-4	0.10299137901328792	439.3339879334031	0.22151864724546996	0.10299137901328792	439.33398793340257	12313.277376593265	1903.4243323946948
0.16601592798031597	0.2173309146815374	3.5552178163052894E-4	0.1037168417679302	436.20318450338925	0.21733091468153726	0.10371684176793015	436.20318450338874	12288.00422983205	1919.1909837425621
0.1684604280601088	0.21323632942413576	3.4650536050184907E-4	0.10443193246801633	433.12968904223453	0.21323632942413562	0.10443193246801634	433.129689042234	12263.293188855658	1934.6192846012123
0.17090492813990163	0.20923244877756902	3.3768350143346053E-4	0.10513674935761208	430.1123325115082	0.20923244877756889	0.10513674935761211	430.1123325115077	12239.129535039414	1949.7177632231708
0.17334942821969446	0.20531690850866685	3.2905456322108935E-4	0.10583139205963955	427.149964877912	0.2053169085086667	0.10583139205963951	427.14996487791143	12215.499020951622	1964.4946932579608
0.17579392829948728	0.20148741975655174	3.206167082832364E-4	0.10651596234726599	424.2414562145017	0.2014874197565516	0.106515962347266	424.2414562145011	12192.38785188491	1978.958101884439
0.1782384283792801	0.19774176608710764	3.123679240229108E-4	0.1071905632949166	421.38569754707584	0.1977417660871075	0.10719056329491668	421.38569754707527	12169.782668244769	1993.115777770988
0.18068292845907294	0.19407780068492436	3.0430604249146164E-4	0.10785529833602156	418.5816014721313	0.19407780068492425	0.10785529833602148	418.5816014721308	12147.670528755572	2006.9752788554895
0.18312742853886577	0.19049344367564097	2.9642875847825216E-4	0.10851027271860002	415.828102579119	0.19049344367564086	0.10851027271859996	415.8281025791184	12126.038894447203	2020.5439399283032
0.1855719286186586	0.1869866795715067	2.887336461504288E-4	0.10915559309804393	413.12415771282116	0.18698667957150658	0.1091555930980441	413.1241577128206	12104.875613371254	2033.8288800121957
0.18801642869845142	0.18355555483333197	2.8121817435551886E-4	0.10979136526698759	410.4687461040742	0.18355555483333186	0.10979136526698752	410.46874610407366	12084.16890600636	2046.837009531221
0.19046092877824425	0.18019817554283074	2.7387972068488686E-4	0.11041769653633891	407.86086938620616	0.18019817554283063	0.1104176965363389	407.8608693862056	12063.907351330166	2059.575037255916
0.19290542885803708	0.17691270517889826	2.667155844074305E-4	0.1110346954468568	405.299551521384	0.17691270517889815	0.11103469544685718	405.2995515213834	12044.079873505078	2072.049477034372
0.1953499289378299	0.17369736249380993	2.5972299832658323E-4	0.11164246937085956	402.7838386388073	0.17369736249380982	0.11164246937085946	402.78383863880674	12024.675729155026	2084.26665431805
0.19779442901762273	0.17055041948335278	2.5289913965911544E-4	0.11224112636121615	400.31279880768125	0.17055041948335267	0.11224112636121572	400.3127988076807	12005.684495210533	2096.2327124644316
0.20023892909741556	0.16747019944578645	2.462411400179674E-4	0.1128307765923013	397.8855217606364	0.16747019944578634	0.11283077659230183	397.88552176063575	11987.096057282495	2107.9536188252646
0.20393981984783138	0.16293021243257524	2.3647030375706393E-4	0.11370658665813937	394.2920125283702	0.16293021243257513	0.11370658665813947	394.2920125283696	11959.698522022942	2125.2450198772426
0.2076407105982472	0.15853400199379003	2.2706277163438057E-4	0.11456237564643347	390.7937857580211	0.15853400199378992	0.11456237564643337	390.7937857580204	11933.168977507537	2142.007163116305
0.21134160134866303	0.1542763644169336	2.1800826132526671E-4	0.11539851974781647	387.38795501356634	0.1542763644169335	0.1153985197478165	387.38795501356566	11907.476025072558	2158.258633934148
0.21504249209907886	0.1501523205882472	2.0929645381511855E-4	0.1162153933878859	384.07173762707254	0.1501523205882471	0.11621539338788582	384.07173762707185	11882.58961839524	2174.01723778566
0.21874338284949468	0.1461571043652915	2.0091703738709117E-4	0.11701336932485161	380.84245116020816	0.1461571043652914	0.1170133693248516	380.8424511602074	11858.48099373692	2189.300038605748
0.2224442735999105	0.14228615155032823	1.9285974687274123E-4	0.11779281798522272	377.69750987122757	0.14228615155032812	0.11779281798522277	377.6975098712268	11835.12260377421	2204.1233954274226
0.22614516435032633	0.13853508948619467	1.8511439804052678E-4	0.11855410694051435	374.634421175839	0.13853508948619456	0.11855410694051433	374.63442117583827	11812.48805514994	2218.5029971459917
0.22984605510074216	0.1348997273335585	1.776709166441783E-4	0.11929760071796654	371.6507820790216	0.1348997273335584	0.11929760071796654	371.65078207902087	11790.55205009594	2232.4538952760313
0.23354694585115798	0.13137604698565014	1.7051936269720986E-4	0.12002366037308686	368.7442756230892	0.13137604698565003	0.12002366037308689	368.7442756230884	11769.29033186562	2245.990534787468
0.2372478366015738	0.12796019452310317	1.6364995104239293E-4	0.12073264317045869	365.91266741775945	0.12796019452310306	0.12073264317045869	365.91266741775866	11748.679633397038	2259.1267832442913
0.24094872735198963	0.12464847214680405	1.5705306887886088E-4	0.12142490241558905	363.1538022789849	0.12464847214680394	0.12142490241558906	363.15380227898413	11728.697628836579	2271.8759584040504
0.24464961810240546	0.1214373305724412	1.507192904231549E-4	0.12210078717117466	360.4656009693943	0.12143733057244109	0.12210078717117469	360.4656009693935	11709.322887825587	2284.2508543343815
0.24835050885282128	0.11832336187483823	1.4463938883845344E-4	0.12276064205266594	357.8460570358453	0.11832336187483812	0.12276064205266594	357.8460570358445	11690.53483247935	2296.2637660861674
0.2520513996032371	0.11530329275156564	1.3880434575561505E-4	0.12340480711238405	355.29323375514997	0.11530329275156553	0.12340480711238405	355.2932337551491	11672.313696876725	2307.9265130031154
0.2557522903536529	0.11237397816793133	1.3320535877095374E-4	0.12403361765204488	352.8052612003976	0.11237397816793122	0.12403361765204486	352.8052612003967	11654.64048883414	2319.25046076862
0.2594531811040687	0.10953239535418033	1.2783384719937507E-4	0.12464740409475693	350.380333429645	0.10953239535418022	0.12464740409475694	350.38033342964417	11637.49695379028	2330.2465422748605
0.2631540718544845	0.10677563813529294	1.2268145625564562E-4	0.12524649192126047	348.01670579176215	0.10677563813529282	0.1252464919212605	348.0167057917613	11620.865540684366	2340.9252773778735
0.26685496260490027	0.10410091157530084	1.1774005982017988E-4	0.1258312015529866	345.7126923457921	0.10410091157530073	0.1258312015529866	345.71269234579125	11604.729369719904	2351.296791596443
0.27055585335531607	0.10150552691564843	1.130017619689701E-4	0.1264018482791188	343.46666339344335	0.10150552691564832	0.1264018482791188	343.4666633934425	11589.072201891835	2361.3708338161
0.27425674410573186	0.09898689678703528	1.0845889744342093E-4	0.12695874223600162	341.27704312381735	0.09898689678703516	0.12695874223600165	341.2770431238165	11573.878410154368	2371.156793060502
0.27795763485614766	0.09654253067689507	1.0410403120265777E-4	0.12750218834100902	339.1423073667994	0.09654253067689494	0.12750218834100902	339.14230736679855	11559.132952122665	2380.6637143872667
0.28165852560656346	0.0941700306372616	9.99299571717481E-5	0.12803248625939243	337.06098145029495	0.09417003063726148	0.1280324862593924	337.06098145029404	11544.821344217393	2389.9003139584893
0.28535941635697926	0.09186708721877075	9.592969628877454E-5	0.1285499304189986	335.0316381571504	0.09186708721877064	0.12854993041899862	335.0316381571495	11530.929637166979	2398.8749933326812
0.28906030710739505	0.08963147561684409	9.209649395028086E-5	0.12905480998158242	333.052895778325	0.08963147561684398	0.12905480998158242	333.0528957783241	11517.44439278394	2407.5958530234634
0.2946292799763222	0.08638959585664542	8.662892873932431E-5	0.12979148038470925	330.16777785114397	0.0863895958566453	0.1297914803847092	330.16777785114306	11497.889880089753	2420.2574906273353
0.30019825284524937	0.08328836398316079	8.150356083943908E-5	0.13050128700186966	327.38983470520924	0.08328836398316067	0.1305012870018697	327.38983470520833	11479.184375944977	2432.3874760390413
0.3057672257141765	0.0803211751049501	7.670014245382239E-5	0.13118514817076474	324.714886126294	0.08032117510494997	0.13118514817076468	324.7148861262931	11461.287984658424	2444.009936400064
0.3113361985831037	0.07748177361861047	7.219947870826148E-5	0.13184395560451276	322.1389419888344	0.07748177361861035	0.1318439556045127	322.1389419888335	11444.162920288592	2455.1477539150055
0.31690517145203084	0.07476423193693653	6.798339110175197E-5	0.13247857479665195	319.6581913112619	0.0747642319369364	0.13247857479665204	319.6581913112609	11427.773378322336	2465.8226409565145
0.322474144320958	0.0721629304724958	6.403468024054831E-5	0.13308984557011277	317.268991955414	0.07216293047249568	0.13308984557011275	317.268991955413	11412.08541490979	2476.0552107478607
0.32804311718988516	0.06967253893202972	6.033708776568702E-5	0.13367858215682035	314.9678609929138	0.0696725389320296	0.1336785821568203	314.96786099291285	11397.066833987496	2485.8650434349215
0.3336120900588123	0.06728799904840678	5.687525728703818E-5	0.1342455737163036	312.7514657979969	0.06728799904840665	0.13424557371630375	312.75146579799593	11382.687083053532	2495.270747105261
0.3391810629277395	0.0650045086329625	5.3634694882945755E-5	0.13479158510301428	310.61661581516375	0.06500450863296238	0.13479158510301428	310.6166158151628	11368.917156892117	2504.2900141574146
0.34475003579666663	0.06281750671627022	5.060172993724237E-5	0.1353173569898853	308.5602548948065	0.0628175067162701	0.1353173569898852	308.56025489480555	11355.72950785362	2512.939673825133
0.3503190086655938	0.06072265963761234	4.776347667654791E-5	0.1358236063734342	306.57945412841514	0.06072265963761222	0.13582360637343432	306.57945412841417	11343.09796185277	2521.2357413425657
0.35588798153452095	0.05871584805056209	4.510779642758982E-5	0.13631102753187288	304.6714051623277	0.058715848050561965	0.1363110275318729	304.67140516232666	11330.997639889049	2529.193463869356
0.3614569544034481	0.056793154817403664	4.262326064004079E-5	0.13678029216061505	302.8334139726643	0.056793154817403546	0.13678029216061488	302.8334139726632	11319.404884922757	2536.8273632775363
0.36702592727237526	0.05495085372009189	4.029911486514567E-5	0.1372320497792702	301.0628950651993	0.05495085372009177	0.13723204977927034	301.06289506519823	11308.297193674713	2544.1512760514042
0.3725949001413024	0.05318539890122212	3.8125243882272414E-5	0.13766692890536136	299.3573660574043	0.05318539890122201	0.13766692890536145	299.35736605740317	11297.6531528306	2551.178390602129
0.3781638730102296	0.05149341497192817	3.609213805160778E-5	0.1380855371938182	297.7144426095004	0.05149341497192806	0.13808553719381797	297.71444260949926	11287.452379266982	2557.921282223554
0.38373284587915674	0.04987168774608105	3.419086089666831E-5	0.1384884616059134	296.13183368120156	0.04987168774608094	0.13848846160591358	296.1318336812004	11277.675464056443	2564.3919458327105
0.3893018187480839	0.04831715556238516	3.2413017930164206E-5	0.1388762698366453	294.60733709252463	0.04831715556238505	0.13887626983664544	294.6073370925235	11268.303920023145	2570.6018266298056
0.39487079161701105	0.04682690114995561	3.075072675785197E-5	0.13924951052908696	293.1388353651396	0.0468269011499555	0.13924951052908663	293.13883536513845	11259.32013257657	2576.561848839786
0.4004397644859382	0.04539814399353005	2.919658848002414E-5	0.139608713022064	291.72429182120896	0.04539814399352994	0.13960871302206415	291.7242918212078	11250.707313561014	2582.2824426890015
0.40600873735486537	0.04402823316156758	2.774366038262817E-5	0.13995438905542015	290.3617469196885	0.044028233161567475	0.13995438905542043	290.3617469196874	11242.449457904331	2587.7735697428293
0.4115777102237925	0.04271464056649504	2.6385429893498785E-5	0.14028703323418862	289.04931481288764	0.04271464056649493	0.14028703323418812	289.0493148128865	11234.531302874278	2593.0447467204776
0.4171466830927197	0.04145495462826596	2.5115789775765395E-5	0.1406071221058492	287.7851801074343	0.041454954628265865	0.1406071221058493	287.7851801074332	11226.938289768326	2598.1050678900356
0.42271565596164684	0.04024687431294013	2.392901453577922E-5	0.14091511610235405	286.56759481438286	0.04024687431294004	0.14091511610235458	286.5675948143817	11219.656527874951	2602.963226135778
0.428284628830574	0.03908820351980061	2.281973801925824E-5	0.1412114606060737	285.394875474166	0.039088203519800524	0.14121146060607306	285.39487547416485	11212.672760539275	2607.6275327993294
0.43385360169950116	0.037976845793303245	2.178293215509076E-5	0.14149658405108617	284.2654004435405	0.03797684579330316	0.14149658405108612	284.26540044353936	11205.974333185864	2612.1059363832155
0.4394225745684283	0.03691079933934727	2.0813886801474527E-5	0.14177090011276874	283.17760733420585	0.03691079933934718	0.14177090011276883	283.1776073342047	11199.549163189018	2616.4060401749116
0.4449915474373555	0.03588815232201611	1.9908190682533423E-5	0.1420348089323554	282.12999058597086	0.03588815232201603	0.14203480893235426	282.1299905859697	11193.385711436722	2620.535118890475
0.45056052030628263	0.03490707842897301	1.9061713330189502E-5	0.1422886955851093	281.12109917522884	0.034907078428972935	0.14228869558510948	281.1210991752277	11187.472955513016	2624.500134376417
0.4561294931752098	0.03396583268414258	1.827058801313314E-5	0.14253293119143856	280.14953444402624	0.0339658326841425	0.14253293119143962	280.1495344440251	11181.800364380792	2628.307750438125
0.46169846604413695	0.033062747490481374	1.753119562398993E-5	0.14276787519747447	279.21394803804986	0.0330627474904813	0.14276787519747317	279.2139480380487	11176.35787445832	2631.964346861331
0.4672674389130641	0.03219622888947157	1.6840149471543027E-5	0.1429938731891855	278.3130399480435	0.0321962288894715	0.1429938731891853	278.3130399480424	11171.135866997436	2635.4760326837873
0.47283641178199126	0.03136475302474776	1.6194280926538255E-5	0.1432112572880728	277.44555664993186	0.03136475302474769	0.1432112572880748	277.4455566499308	11166.12514670135	2638.8486587458437
0.4784053846509184	0.030566862796889194	1.5590625889512843E-5	0.14342035017212107	276.61028933642643	0.030566862796889124	0.14342035017211943	276.61028933642535	11161.316921505873	2642.0878295642033
0.4839743575198456	0.029801164696899973	1.5026412043907434E-5	0.14362146219665065	275.8060722325093	0.029801164696899904	0.14362146219664945	275.8060722325082	11156.702783427676	2645.1989145951948
0.48954333038877273	0.02906632580728651	1.4499046848611051E-5	0.14381488984509877	275.03178098912167	0.029066325807286443	0.14381488984510218	275.0317809891206	11152.274690428934	2648.1870589103055
0.4951123032576999	0.02836107096090572	1.4006106239380909E-5	0.1440009223537426	274.2863311506523	0.02836107096090566	0.14400092235374104	274.2863311506512	11148.024949252718	2651.057193304374
0.500681276126627	0.02768418004830746	1.3545324003648951E-5	0.14417983900842907	273.5686766918577	0.0276841800483074	0.14417983900842576	273.56867669185664	11143.94619913804	2653.814043903853
0.5062502489955542	0.027034485464608002	1.3114581779688105E-5	0.1443519037026721	272.87780861971055	0.02703448546460794	0.1443519037026774	272.87780861970947	11140.031396373446	2656.462141293602
0.5118192218644813	0.02641086968798242	1.2711899657358348E-5	0.14451737584338942	272.212753636241	0.026410869687982355	0.14451737584338967	272.21275363623994	11136.273799679571	2659.0058291518685
0.5173881947334084	0.02581226298059493	1.2335427357700734E-5	0.14467650415365593	271.5725728566387	0.025812262980594865	0.14467650415365563	271.57257285663763	11132.666956298292	2661.4492724938004
0.5229571676023355	0.02523764120666969	1.1983435942885464E-5	0.14482952722483694	270.9563605820284	0.025237641206669624	0.14482952722483722	270.95636058202734	11129.204688804026	2663.796465492472
0.5285261404712626	0.02468602376084493	1.1654310028211872E-5	0.14497667563833785	270.3632431235342	0.024686023760844864	0.14497667563833777	270.3632431235331	11125.881082585334	2666.051238911899
0.5340951133401897	0.024156471599803	1.134654047451083E-5	0.14511817141395378	269.7923776735343	0.024156471599802935	0.14511817141395375	269.7923776735332	11122.690473945999	2668.2172671857907
0.5396640862091168	0.023648085371199203	1.1058717535170522E-5	0.14525422835533258	269.2429512212031	0.023648085371199137	0.1452542283553326	269.242951221202	11119.627438796595	2670.2980751558825
0.5452330590780439	0.023160003634778853	1.0789524429053394E-5	0.14538505244804	268.71417951042235	0.023160003634778787	0.14538505244803998	268.7141795104213	11116.686781903894	2672.297044488921
0.5546432881491896	0.022379115293264	1.0373591706162619E-5	0.1455947728881636	267.86551904572406	0.02237911529326394	0.14559477288816358	267.865519045723	11111.982076224182	2675.4978480730356
0.5640535172203354	0.021650101105975126	1.0001959793990023E-5	0.1457910252005652	267.0702075835903	0.021650101105975064	0.14579102520056517	267.0702075835892	11107.590003905963	2678.4889994419664
0.5734637462914811	0.020969462237699108	9.66980217793127E-6	0.14597466325344463	266.32497277134576	0.020969462237699046	0.14597466325344466	266.32497277134473	11103.489467109266	2681.284319014507
0.5828739753626269	0.020333942253537456	9.372820151739897E-6	0.1461464879754943	265.62673622040546	0.020333942253537393	0.14614648797549432	265.6267362204044	11099.660830835839	2683.8967018774388
0.5922842044337726	0.019740509782734342	9.107186813369967E-6	0.14630725051492663	264.97260249264565	0.019740509782734283	0.14630725051492663	264.9726024926446	11096.085818197324	2686.338181161917
0.6016944335049184	0.019186342268374068	8.869495740501763E-6	0.1464576551889228	264.35984862549185	0.019186342268374013	0.14645765518892281	264.3598486254908	11092.747412250439	2688.619987597839
0.6111046625760641	0.018668810814930607	8.65671439608194E-6	0.14659836232804133	263.78591418535024	0.018668810814930548	0.14659836232804135	263.7859141853492	11089.629764471869	2690.752605220126
0.6205148916472099	0.018185466291121277	8.46614296084766E-6	0.14672999096006334	263.24839191678944	0.018185466291121218	0.14672999096006337	263.2483919167884	11086.718110825128	2692.745822683425
0.6299251207183556	0.01773402661682785	8.295378175541016E-6	0.14685312129450667	262.74501897382714	0.01773402661682779	0.14685312129450667	262.7450189738261	11083.99869498782	2694.608780414707
0.6393353497895014	0.017312365015488912	8.142281090958363E-6	0.14696829707130146	262.2736686545059	0.017312365015488853	0.14696829707130146	262.2736686545049	11081.458697416361	2696.3500143439805
0.6487455788606471	0.016918499083610043	8.004947998138365E-6	0.14707602778708104	261.83234257483537	0.016918499083609984	0.14707602778708104	261.83234257483434	11079.08616935041	2697.9774967259104
0.6581558079317928	0.01655058064373101	7.881684376484565E-6	0.14717679079603116	261.41916326032464	0.016550580643730953	0.14717679079603116	261.4191632603236	11076.869971553315	2699.4986741759603
0.6675660370029386	0.016206886366679017	7.770981779297969E-6	0.1472710332876204	261.03236714867194	0.016206886366678958	0.1472710332876204	261.0323671486709	11074.799717702743	2700.9205029704076
0.6769762660740843	0.01588580910508436	7.671497353872887E-6	0.14735917414304517	260.67029798626595	0.0158858091050843	0.14735917414304517	260.6702979862649	11072.86572208027	2702.2494818031946
0.6863864951452301	0.015585849858140438	7.582035594943731E-6	0.14744160568172385	260.33140059040045	0.015585849858140379	0.14744160568172385	260.33140059039937	11071.058951075633	2703.4916822698406
0.6957967242163758	0.015305610306533062	7.501532038292275E-6	0.1475186953073467	260.01421495103375	0.015305610306533005	0.1475186953073467	260.01421495103267	11069.370978136107	2704.6527772893455
0.7052069532875216	0.015043785880605174	7.4290387263927374E-6	0.1475907870568537	259.71737065381336	0.015043785880605117	0.1475907870568537	259.7173706538123	11067.793941937578	2705.73806759408
0.7146171823586673	0.014799159329633707	7.363711299502282E-6	0.14765820305623073	259.4395816104394	0.01479915932963365	0.14765820305623073	259.4395816104383	11066.320507583001	2706.752506398743
0.7240274114298131	0.014570594753808168	7.3047975331496514E-6	0.1477212448882165	259.17964108179876	0.014570594753808112	0.1477212448882165	259.1796410817977	11064.94383059582	2707.7007223791434
0.7334376405009588	0.014357032059150196	7.251627140058599E-6	0.14778019487747612	258.9364169777648	0.01435703205915014	0.14778019487747612	258.9364169777637	11063.657523467866	2708.5870410971643
0.7428478695721046	0.014157481801649089	7.203602689799559E-6	0.1478353172984872	258.7088474180527	0.014157481801649035	0.1478353172984872	258.7088474180516	11062.455624557757	2709.4155049895103
