t	A	AB	ABC	AC	B	BAC	BC	C	CABC
0.9310000000000007	0.2884853786825074	4.158113680609766E-5	0.0029589218928082377	20.52639676019953	0.2884853786825074	0.0029589218928082377	20.52639676019953	3555.795304559256	79.11690841391122
0.9320000000000007	0.28848358674195945	4.15811932775451E-5	0.0029589260021951514	20.526288742657204	0.28848358674195945	0.0029589260021951514	20.526288742657204	3555.7953009837233	79.11701821511865
0.9330000000000007	0.2884818101177875	4.158124926489969E-5	0.0029589300765588897	20.52618164567974	0.2884818101177875	0.0029589300765588897	20.52618164567974	3555.795297438685	79.1171270805153
0.9340000000000007	0.28848004873526695	4.158130477115474E-5	0.002958934116043051	20.526075465498423	0.28848004873526695	0.002958934116043051	20.526075465498423	3555.7952939241354	79.1172350139448
0.9350000000000007	0.28847830234771865	4.158135980535665E-5	0.002958938121061329	20.52597019130963	0.28847830234771865	0.002958938121061329	20.52597019130963	3555.7952904395206	79.11734202645661
0.9360000000000007	0.28847657088642026	4.1581414369724426E-5	0.0029589420917575005	20.525865819335905	0.28847657088642026	0.0029589420917575005	20.525865819335905	3555.7952869846417	79.11744812189536
0.9370000000000007	0.28847485420722985	4.158146846812094E-5	0.0029589460285315643	20.525762339031612	0.28847485420722985	0.0029589460285315643	20.525762339031612	3555.795283559214	79.11755331095262
0.9380000000000007	0.2884731522743762	4.158152210182077E-5	0.0029589499315314832	20.525659746471764	0.2884731522743762	0.0029589499315314832	20.525659746471764	3555.7952801632973	79.11765759758451
0.9390000000000007	0.2884714649600819	4.158157527530972E-5	0.002958953801143269	20.525558031490736	0.2884714649600819	0.002958953801143269	20.525558031490736	3555.7952767964503	79.1177609920876
0.9400000000000007	0.2884697921840288	4.1581627990899666E-5	0.002958957637491642	20.525457190827787	0.2884697921840288	0.002958957637491642	20.525457190827787	3555.7952734587284	79.117863497802
0.9410000000000007	0.2884681335965892	4.1581680259163236E-5	0.002958961441139623	20.525357209777578	0.2884681335965892	0.002958961441139623	20.525357209777578	3555.7952701493064	79.11796512977979
0.9420000000000007	0.28846648915489076	4.158173208140046E-5	0.0029589652122601266	20.525258083765664	0.28846648915489076	0.0029589652122601266	20.525258083765664	3555.7952668679523	79.11806589263925
0.9430000000000007	0.2884648587229729	4.158178346178591E-5	0.0029589689513291645	20.525159800213917	0.2884648587229729	0.0029589689513291645	20.525159800213917	3555.7952636146856	79.11816579909352
0.9440000000000007	0.28846324223118164	4.15818344034675E-5	0.002958972658474421	20.52506235577275	0.28846324223118164	0.002958972658474421	20.52506235577275	3555.795260389248	79.11826485256243
0.9450000000000007	0.28846163962233207	4.158188490888596E-5	0.0029589763338678694	20.524965745918138	0.28846163962233207	0.0029589763338678694	20.524965745918138	3555.7952571914875	79.11836305762401
0.9460000000000007	0.2884600508313106	4.1581934979146454E-5	0.0029589799776045685	20.524869968165937	0.2884600508313106	0.0029589799776045685	20.524869968165937	3555.7952540213546	79.11846041683097
0.9470000000000007	0.28845847570478866	4.1581984617615726E-5	0.0029589835899343094	20.524775015996347	0.28845847570478866	0.0029589835899343094	20.524775015996347	3555.795250878423	79.11855693685133
0.9480000000000007	0.28845691394427697	4.158203383282103E-5	0.002958987171453169	20.524680873761824	0.28845691394427697	0.002958987171453169	20.524680873761824	3555.7952477621775	79.11865263363418
0.9490000000000007	0.2884553655421727	4.1582082626678194E-5	0.002958990722276127	20.524587538409246	0.2884553655421727	0.002958990722276127	20.524587538409246	3555.7952446724944	79.11874751023862
0.9500000000000007	0.28845383043944933	4.1582131005976306E-5	0.00295899424289731	20.52449499680907	0.28845383043944933	0.00295899424289731	20.52449499680907	3555.7952416094286	79.11884157985355
0.9510000000000007	0.28845230843191405	4.158217897255532E-5	0.0029589977335093315	20.52440324402779	0.28845230843191405	0.0029589977335093315	20.52440324402779	3555.7952385725407	79.11893484761332
0.9520000000000007	0.28845079947331176	4.158222652697004E-5	0.0029590011941531573	20.524312279002356	0.28845079947331176	0.0029590011941531573	20.524312279002356	3555.795235561659	79.11902731462766
0.9530000000000007	0.28844930317236045	4.1582273677434125E-5	0.0029590046253370416	20.524222088489225	0.28844930317236045	0.0029590046253370416	20.524222088489225	3555.7952325760402	79.11911899453278
0.9540000000000007	0.28844781980015094	4.1582320425756196E-5	0.0029590080272691036	20.524132666715044	0.28844781980015094	0.0029590080272691036	20.524132666715044	3555.7952296161848	79.11920989282798
0.9550000000000007	0.2884463492612765	4.1582366772428105E-5	0.0029590114000204986	20.524044011871307	0.2884463492612765	0.0029590114000204986	20.524044011871307	3555.7952266818756	79.11930001141903
0.9560000000000007	0.28844489128105966	4.158241272121785E-5	0.0029590147438640136	20.52395611693517	0.28844489128105966	0.0029590147438640136	20.52395611693517	3555.79522377271	79.11938935760197
0.9570000000000007	0.28844344580444614	4.158245827417889E-5	0.0029590180589030303	20.523868979196003	0.28844344580444614	0.0029590180589030303	20.523868979196003	3555.7952208884954	79.11947793414282
0.9580000000000007	0.28844201262000435	4.1582503440715395E-5	0.002959021345654871	20.523782585049922	0.28844201262000435	0.002959021345654871	20.523782585049922	3555.795218028801	79.1195657548541
0.9590000000000007	0.28844059168451097	4.15825482210099E-5	0.002959024604249258	20.52369693106303	0.28844059168451097	0.002959024604249258	20.52369693106303	3555.79521519351	79.11965282321427
0.9600000000000007	0.2884391828967979	4.158259261724423E-5	0.0029590278350601308	20.523612007351566	0.2884391828967979	0.0029590278350601308	20.523612007351566	3555.795212382495	79.11973914920827
0.9610000000000007	0.2884377861749853	4.1582636633432254E-5	0.002959031038252675	20.523527809582436	0.2884377861749853	0.002959031038252675	20.523527809582436	3555.7952095955397	79.11982473724876
0.9620000000000007	0.2884364014326029	4.158268027230473E-5	0.0029590342139510974	20.52344433452623	0.2884364014326029	0.0029590342139510974	20.52344433452623	3555.7952068325094	79.11990959065209
0.9630000000000007	0.2884350284865127	4.158272353925488E-5	0.0029590373624772035	20.52336157375721	0.2884350284865127	0.0029590373624772035	20.52336157375721	3555.795204092984	79.11999371802705
