t	A	AB	ABC	AC	B	BAC	BC	C CABC
5.723000000000246	0.26694667814052514	4.400684942326191E-5	0.0028172325520225464	19.995568682465105	0.26694667814052514	0.0028172325520225464	19.995568682465105	3564.2872154612746	75.39959717396839
5.724000000000246	0.26694632786962336	4.399286174730926E-5	0.002817232569557453	19.995568612313516	0.26694632786962336	0.002817232569557453	19.995568612313516	3564.2872147325384	75.39959760847341
5.725000000000247	0.2669459783961239	4.397890449183728E-5	0.002817232584458466	19.99556854232177	0.2669459783961239	0.002817232584458466	19.99556854232177	3564.287214005451	75.39959804199593
5.726000000000247	0.266945629718216	4.396497759029783E-5	0.002817232601447761	19.99556847248981	0.266945629718216	0.002817232601447761	19.99556847248981	3564.28721328002	75.39959847452766
5.727000000000247	0.2669452818340893	4.395108097689502E-5	0.0028172326170389623	19.995568402817028	0.2669452818340893	0.0028172326170389623	19.995568402817028	3564.287212556228	75.39959890607771
5.728000000000248	0.26694493474193876	4.39372145855783E-5	0.0028172326338516797	19.995568333303147	0.26694493474193876	0.0028172326338516797	19.995568333303147	3564.2872118341006	75.39959933664483
5.729000000000248	0.26694458843995	4.392337835087981E-5	0.0028172326496737807	19.995568263947668	0.26694458843995	0.0028172326496737807	19.995568263947668	3564.2872111135966	75.39959976623679
5.730000000000248	0.2669442429263197	4.390957220709808E-5	0.00281723266513573	19.995568194750582	0.2669442429263197	0.00281723266513573	19.995568194750582	3564.2872103947507	75.39960019484883
5.731000000000249	0.2669438981992609	4.3895796088780976E-5	0.0028172326805222885	19.99556812571114	0.2669438981992609	0.0028172326805222885	19.99556812571114	3564.2872096775277	75.39960062248903
5.732000000000249	0.2669435542569963	4.3882049930559474E-5	0.0028172326967867874	19.99556805682921	0.2669435542569963	0.0028172326967867874	19.99556805682921	3564.2872089619345	75.39960104915389
5.733000000000249	0.26694321109771063	4.386833366744446E-5	0.002817232712980709	19.995567988104245	0.26694321109771063	0.002817232712980709	19.995567988104245	3564.2872082479525	75.39960147484473
5.73400000000025	0.26694286871963613	4.385464723432049E-5	0.0028172327302240347	19.995567919536057	0.26694286871963613	0.0028172327302240347	19.995567919536057	3564.287207535613	75.39960189957223
5.73500000000025	0.26694252712099603	4.3840990566464175E-5	0.0028172327461397045	19.995567851124246	0.26694252712099603	0.0028172327461397045	19.995567851124246	3564.2872068248894	75.39960232333456
5.73600000000025	0.2669421863000038	4.3827363599076424E-5	0.00281723276187508	19.995567782868314	0.2669421863000038	0.00281723276187508	19.995567782868314	3564.2872061157846	75.39960274613274
5.737000000000251	0.26694184625489026	4.381376626763807E-5	0.002817232776806252	19.995567714768306	0.26694184625489026	0.002817232776806252	19.995567714768306	3564.287205408273	75.39960316797185
5.738000000000251	0.26694150698387814	4.3800198507427836E-5	0.0028172327940107593	19.9955676468234	0.26694150698387814	0.0028172327940107593	19.9955676468234	3564.287204702407	75.39960358884642
5.739000000000251	0.26694116848522104	4.378666025446087E-5	0.002817232809145047	19.995567579033374	0.26694116848522104	0.002817232809145047	19.995567579033374	3564.2872039981044	75.39960400876932
5.740000000000252	0.26694083075715824	4.377315144446244E-5	0.002817232824131769	19.995567511398136	0.26694083075715824	0.002817232824131769	19.995567511398136	3564.2872032954306	75.39960442773506
5.741000000000252	0.2669404937979253	4.375967201326585E-5	0.0028172328409913133	19.995567443916936	0.2669404937979253	0.0028172328409913133	19.995567443916936	3564.2872025943216	75.3996048457457
5.742000000000252	0.2669401576057685	4.374622189732572E-5	0.002817232855776854	19.995567376589722	0.2669401576057685	0.002817232855776854	19.995567376589722	3564.2872018948274	75.39960526281308
5.743000000000253	0.26693982217896306	4.3732801032667206E-5	0.0028172328714582426	19.995567309415907	0.26693982217896306	0.0028172328714582426	19.995567309415907	3564.287201196919	75.3996056789243
5.744000000000253	0.2669394875157424	4.371940935572195E-5	0.002817232886442463	19.995567242395374	0.2669394875157424	0.002817232886442463	19.995567242395374	3564.287200500609	75.39960609409442
5.745000000000253	0.2669391536143713	4.370604680290921E-5	0.0028172329028413093	19.995567175527764	0.2669391536143713	0.0028172329028413093	19.995567175527764	3564.2871998058677	75.39960650831719
5.746000000000254	0.26693882047311235	4.3692713311162755E-5	0.0028172329176225403	19.995567108812434	0.26693882047311235	0.0028172329176225403	19.995567108812434	3564.287199112692	75.39960692160128
5.747000000000254	0.26693848809023996	4.367940881699059E-5	0.002817232933840812	19.99556704224931	0.26693848809023996	0.002817232933840812	19.99556704224931	3564.2871984211183	75.39960733394243
5.748000000000254	0.2669381564640357	4.3666133257565564E-5	0.0028172329485673456	19.995566975837978	0.2669381564640357	0.0028172329485673456	19.995566975837978	3564.287197731104	75.39960774534738
5.749000000000255	0.26693782559274587	4.3652886569846835E-5	0.0028172329635101625	19.99556690957804	0.26693782559274587	0.0028172329635101625	19.99556690957804	3564.2871970426636	75.39960815581887
5.750000000000255	0.26693749547466455	4.3639668690927845E-5	0.002817232980744982	19.995566843469273	0.26693749547466455	0.002817232980744982	19.995566843469273	3564.287196355791	75.39960856535068
5.751000000000255	0.266937166108084	4.3626479558628274E-5	0.0028172329948144823	19.995566777511378	0.266937166108084	0.0028172329948144823	19.995566777511378	3564.2871956704616	75.39960897395925
5.752000000000256	0.26693683749129044	4.3613319110075635E-5	0.0028172330100940837	19.99556671170365	0.26693683749129044	0.0028172330100940837	19.99556671170365	3564.2871949867113	75.3996093816317
5.753000000000256	0.2669365096225684	4.360018728289137E-5	0.0028172330256398172	19.995566646046136	0.2669365096225684	0.0028172330256398172	19.995566646046136	3564.2871943044915	75.39960978838239
5.754000000000256	0.2669361825002153	4.358708401492032E-5	0.002817233040502595	19.995566580538238	0.2669361825002153	0.002817233040502595	19.995566580538238	3564.287193623827	75.39961019420686
5.755000000000257	0.2669358561225362	4.3574009244002055E-5	0.0028172330562911524	19.99556651517975	0.2669358561225362	0.0028172330562911524	19.99556651517975	3564.287192944708	75.3996105991047
5.756000000000257	0.26693553048783625	4.356096290843193E-5	0.0028172330698637486	19.99556644997028	0.26693553048783625	0.0028172330698637486	19.99556644997028	3564.287192267146	75.39961100309161
5.757000000000257	0.26693520559441875	4.354794494599857E-5	0.0028172330854757057	19.995566384909605	0.26693520559441875	0.0028172330854757057	19.995566384909605	3564.2871915911337	75.3996114061515
5.758000000000258	0.2669348814405827	4.353495529522022E-5	0.0028172331005835017	19.995566319997145	0.2669348814405827	0.0028172331005835017	19.995566319997145	3564.287190916626	75.39961180829557
5.759000000000258	0.26693455802466826	4.352199389445449E-5	0.002817233116224429	19.995566255232802	0.26693455802466826	0.002817233116224429	19.995566255232802	3564.2871902436773	75.3996122095299
5.760000000000258	0.26693423534497784	4.350906068230919E-5	0.0028172331316500764	19.995566190616096	0.26693423534497784	0.0028172331316500764	19.995566190616096	3564.2871895722506	75.39961260984435
5.761000000000259	0.26693391339983563	4.349615559752904E-5	0.0028172331461010754	19.99556612614673	0.26693391339983563	0.0028172331461010754	19.99556612614673	3564.2871889023427	75.39961300925528
5.762000000000259	0.2669335921875539	4.3483278578708025E-5	0.0028172331620162777	19.995566061824462	0.2669335921875539	0.0028172331620162777	19.995566061824462	3564.287188233964	75.39961340775625
5.763000000000259	0.2669332717064986	4.3470429565274494E-5	0.002817233175088177	19.995565997648672	0.2669332717064986	0.002817233175088177	19.995565997648672	3564.287187567096	75.39961380535237
5.76400000000026	0.26693295195498035	4.3457608495917784E-5	0.0028172331906969935	19.995565933619428	0.26693295195498035	0.0028172331906969935	19.995565933619428	3564.287186901756	75.39961420204075
5.76500000000026	0.2669326329313363	4.3444815310103765E-5	0.0028172332060400545	19.99556586973609	0.2669326329313363	0.0028172332060400545	19.99556586973609	3564.287186237919	75.3996145978282
5.76600000000026	0.266932314633909	4.343204994707326E-5	0.00281723322145622	19.995565805998357	0.266932314633909	0.00281723322145622	19.995565805998357	3564.287185575595	75.39961499271573
5.767000000000261	0.2669319970610622	4.341931234643801E-5	0.0028172332361394094	19.995565742406054	0.2669319970610622	0.0028172332361394094	19.995565742406054	3564.2871849147696	75.3996153867071
5.768000000000261	0.26693168021112507	4.340660244779836E-5	0.002817233249676377	19.99556567895867	0.26693168021112507	0.002817233249676377	19.99556567895867	3564.2871842554528	75.39961577980569
5.769000000000261	0.266931364082445	4.33939201907644E-5	0.002817233263956891	19.995565615656098	0.266931364082445	0.002817233263956891	19.995565615656098	3564.2871835976243	75.39961617200605
5.770000000000262	0.26693104867340145	4.3381265515389464E-5	0.0028172332785114072	19.99556555249778	0.26693104867340145	0.0028172332785114072	19.99556555249778	3564.287182941299	75.39961656331637
5.771000000000262	0.26693073398234446	4.336863836161661E-5	0.0028172332942502684	19.99556548948351	0.26693073398234446	0.0028172332942502684	19.99556548948351	3564.2871822864577	75.3996169537335
5.772000000000262	0.2669304200076353	4.335603866980801E-5	0.0028172333077254048	19.995565426612878	0.2669304200076353	0.0028172333077254048	19.995565426612878	3564.287181633114	75.39961734326658
5.773000000000263	0.26693010674764067	4.334346637993516E-5	0.0028172333229806077	19.99556536388582	0.26693010674764067	0.0028172333229806077	19.99556536388582	3564.2871809812664	75.39961773191216
5.774000000000263	0.26692979420074486	4.3330921432659164E-5	0.0028172333374383153	19.99556530130144	0.26692979420074486	0.0028172333374383153	19.99556530130144	3564.28718033088	75.3996181196708
5.775000000000263	0.2669294823653189	4.3318403768266605E-5	0.0028172333531137706	19.99556523885983	0.2669294823653189	0.0028172333531137706	19.99556523885983	3564.287179681971	75.3996185065541
5.776000000000264	0.266929171239726	4.3305913327716434E-5	0.002817233366930709	19.995565176560877	0.266929171239726	0.002817233366930709	19.995565176560877	3564.287179034556	75.39961889255666
5.777000000000264	0.2669288608223656	4.329345005169485E-5	0.0028172333805887954	19.995565114403675	0.2669288608223656	0.0028172333805887954	19.995565114403675	3564.2871783885844	75.3996192776823
5.778000000000264	0.2669285511116197	4.3281013881023305E-5	0.002817233395439289	19.995565052388383	0.2669285511116197	0.002817233395439289	19.995565052388383	3564.287177744105	75.39961966192855
5.779000000000265	0.26692824210588373	4.3268604756850696E-5	0.002817233410084888	19.995564990514456	0.26692824210588373	0.002817233410084888	19.995564990514456	3564.2871771010946	75.39962004530295
5.780000000000265	0.2669279338035427	4.325622262042425E-5	0.002817233424362896	19.995564928781473	0.2669279338035427	0.002817233424362896	19.995564928781473	3564.287176459515	75.39962042780614
5.781000000000265	0.2669276262029999	4.324386741304663E-5	0.0028172334384601342	19.99556486718942	0.2669276262029999	0.0028172334384601342	19.99556486718942	3564.2871758194124	75.39962080943954
5.782000000000266	0.2669273193026466	4.3231539076145356E-5	0.0028172334525526426	19.995564805737807	0.2669273193026466	0.0028172334525526426	19.995564805737807	3564.28717518076	75.39962119020375
5.783000000000266	0.26692701310090156	4.3219237551190186E-5	0.0028172334668760362	19.995564744426378	0.26692701310090156	0.0028172334668760362	19.995564744426378	3564.287174543563	75.39962157010392
5.784000000000266	0.26692670759616227	4.320696277991701E-5	0.0028172334811419446	19.99556468325466	0.26692670759616227	0.0028172334811419446	19.99556468325466	3564.287173907792	75.39962194914054
