t	(Var=A) A	(Var=AB) AB	(Var=ABC) ABC	(Var=AC) AC	(Var=B) B	(Var=BAC) BAC	(Var=BC) BC	(Var=C) C	(Var=CABC) CABC
0.16689088481085249	0.004594710427441989	3.624756547587072E-7	0.011639320642987061	139.3667675624281	0.004594710427441989	0.011639320642987063	139.3667675624281	16097.775694408334	311.2337459127624
0.16960165874915734	0.0045442997794637235	3.639621053264584E-7	0.011688757375421518	138.06834631946472	0.0045442997794637235	0.011688757375421518	138.06834631946472	16097.730152423672	312.55488871132115
0.17231243268746219	0.004495782668846138	3.6540220527150427E-7	0.01173657651371387	136.81230537871073	0.004495782668846138	0.01173657651371387	136.81230537871073	16097.686321585741	313.83279725190454
0.17502320662576704	0.0044490527493980985	3.6679754679464255E-7	0.011782843729895435	135.59693725018977	0.0044490527493980985	0.011782843729895433	135.59693725018977	16097.64410574062	315.0692270357702
0.1777339805640719	0.00440401329651773	3.68149684766846E-7	0.011827621332867931	134.42062000084402	0.00440401329651773	0.011827621332867931	134.42062000084402	16097.60341743911	316.2658436582686
0.18044475450237674	0.004360575963536767	3.6946013181231203E-7	0.011870968479199924	133.28181218178364	0.004360575963536767	0.011870968479199925	133.28181218178364	16097.56417681111	317.42422844418144
0.1831555284406816	0.0043186597261154255	3.7073035446551067E-7	0.011912941368619319	132.17904807986042	0.0043186597261154255	0.01191294136861932	132.17904807986042	16097.526310610272	318.5458836736366
0.18586630237898644	0.004278189996289447	3.7196177081430065E-7	0.01195359342527393	131.11093327374175	0.004278189996289447	0.01195359342527393	131.11093327374175	16097.489751412175	319.632237426746
0.1885770763172913	0.00423909787427087	3.731557496262754E-7	0.011992975465869261	130.07614047843353	0.00423909787427087	0.011992975465869265	130.07614047843353	16097.454436937276	320.6846480774603
0.19128785025559614	0.004201319507000567	3.743136103645012E-7	0.01203113585581588	129.07340566139152	0.004201319507000567	0.01203113585581588	129.07340566139152	16097.420309470443	321.7044084675309
0.193998624193901	0.004164795534776094	3.7543662348746144E-7	0.012068120654284102	128.1015244139169	0.004164795534776094	0.0120681206542841	128.1015244139169	16097.387315360176	322.69274978533804
0.19670939813220584	0.004129470615651526	3.765260112014369E-7	0.012103973749600589	127.15934855068458	0.004129470615651526	0.012103973749600587	127.15934855068458	16097.355404588336	323.6508451813969
0.1994201720705107	0.0040952930175146545	3.7758294841709043E-7	0.01213873698476328	126.24578293284003	0.0040952930175146545	0.01213873698476328	126.24578293284003	16097.324530400992	324.57981312967837
0.20213094600881554	0.004062214266002773	3.7860856397064846E-7	0.012172450274587195	125.35978249919411	0.004062214266002773	0.012172450274587195	125.35978249919411	16097.294648989924	325.48072055556884
0.2048417199471204	0.004030188837868215	3.7960394209489103E-7	0.01220515171482488	124.50034948722855	0.004030188837868215	0.012205151714824882	124.50034948722855	16097.265719215187	326.35458575346047
0.20755249388542524	0.003999173892736387	3.8057012399962037E-7	0.012236877684053729	123.66653082981223	0.003999173892736387	0.012236877684053729	123.66653082981223	16097.237702362476	327.20238111126486
0.2102632678237301	0.003969129038295246	3.815081094528162E-7	0.012267662938844553	122.85741571724881	0.003969129038295246	0.012267662938844551	122.85741571724881	16097.210561930673	328.02503565447387
0.21297404176203494	0.003940016124305971	3.82418858354673E-7	0.012297540702625244	122.07213331451557	0.003940016124305971	0.012297540702625244	122.07213331451557	16097.184263445572	328.8234374219945
0.2156848157003398	0.003911799060896572	3.833032923288809E-7	0.012326542748742574	121.3098506226163	0.003911799060896572	0.012326542748742573	121.3098506226163	16097.158774295494	329.59843568688837
0.21839558963864464	0.0038844436573102358	3.8416229631952405E-7	0.01235469947819186	120.56977047327929	0.0038844436573102358	0.01235469947819186	120.56977047327929	16097.13406358545	330.3508430345171
0.2211063635769495	0.0038579174782398446	3.8499672015657116E-7	0.012382039992411031	119.85112964762226	0.0038579174782398446	0.01238203999241103	119.85112964762226	16097.110102007235	331.08143730876856
0.22381713751525434	0.003832189715498254	3.858073800682106E-7	0.012408592161485321	119.15319711057732	0.003832189715498254	0.012408592161485321	119.15319711057732	16097.086861723341	331.7909634355905
0.2265279114535592	0.003807231072995831	3.865950601420951E-7	0.012434382688085876	118.47527235335507	0.003807231072995831	0.012434382688085877	118.47527235335507	16097.064316262975	332.4801351324691
0.22923868539186404	0.0037830136631894617	3.8736051374116426E-7	0.01245943716745247	117.81668383648534	0.0037830136631894617	0.01245943716745247	117.81668383648534	16097.042440428404	333.1496365121452
0.2319494593301689	0.003759510913455965	3.8810446487026286E-7	0.012483780143708182	117.17678752643974	0.003759510913455965	0.012483780143708182	117.17678752643974	16097.021210210307	333.80012358826394
0.23466023326847374	0.0037366974811528578	3.8882760948608757E-7	0.012507435162765326	116.55496551946771	0.0037366974811528578	0.012507435162765328	116.55496551946771	16097.00060271097	334.4322256898848
0.2373710072067786	0.003714549176335906	3.8953061674832775E-7	0.012530424822057622	115.95062474682935	0.003714549176335906	0.012530424822057623	115.95062474682935	16096.980596074425	335.04654679113423
0.24008178114508344	0.0036930428912272917	3.902141302150447E-7	0.012552770817316589	115.3631957560072	0.0036930428912272917	0.012552770817316587	115.3631957560072	16096.961169422686	335.64366676183033
0.2427925550833883	0.0036721565356316733	3.9087876898516464E-7	0.012574493986595754	114.7921315628195	0.0036721565356316733	0.012574493986595752	114.7921315628195	16096.942302797352	336.22414254451843
0.24550332902169314	0.0036518689776163242	3.9152512878862825E-7	0.012595614351730717	114.23690656971341	0.0036518689776163242	0.012595614351730717	114.23690656971341	16096.923977105973	336.78850926294837
0.248214102959998	0.0036321599888863715	3.9215378302440676E-7	0.012616151157407818	113.69701554588191	0.0036321599888863715	0.012616151157407817	113.69701554588191	16096.906174072701	337.3372812666083
0.25092487689830284	0.0036130101943611472	3.9276528374808275E-7	0.012636122908000176	113.1719726651774	0.0036130101943611472	0.012636122908000175	113.1719726651774	16096.888876192703	337.87095311556345
0.25363565083660766	0.0035944010255213243	3.933601626116624E-7	0.012655547402318565	112.66131059807941	0.0035944010255213243	0.012655547402318565	112.66131059807941	16096.87206668996	338.3900005095393
0.2563464247749125	0.0035763146771422786	3.93938931757958E-7	0.012674441766413781	112.16457965423166	0.0035763146771422786	0.012674441766413783	112.16457965423166	16096.855729478191	338.8948811649043
0.2590571987132173	0.0035587340670876324	3.945020846712877E-7	0.012692822484557166	111.68134697231099	0.0035587340670876324	0.012692822484557166	111.68134697231099	16096.839849124526	339.38603564294124
0.26176797265152213	0.0035416427988740036	3.9505009698622864E-7	0.012710705428516579	111.2111957542237	0.0035416427988740036	0.012710705428516579	111.2111957542237	16096.824410815618	339.8638881325387
0.26447874658982695	0.003525025126753154	3.9558342725647135E-7	0.012728105885236311	110.75372454084027	0.003525025126753154	0.012728105885236311	110.75372454084027	16096.809400326129	340.3288471902077
0.2671895205281318	0.003508865923095	3.9610251768591657E-7	0.01274503858302178	110.30854652667321	0.003508865923095	0.01274503858302178	110.30854652667321	16096.794803989249	340.7813064401177
0.2699002944664366	0.0034931506478635245	3.9660779482395913E-7	0.012761517716322694	109.87528891108263	0.0034931506478635245	0.012761517716322694	109.87528891108263	16096.78060866908	341.22164523665907
0.27398630352576164	0.0034702708107731423	3.973442127309807E-7	0.012785530081170175	109.24396543138937	0.0034702708107731423	0.012785530081170175	109.24396543138937	16096.759941773033	341.8632781520135
0.2780723125850867	0.00344832232971966	3.980515265525707E-7	0.012808587700441385	108.63773539678135	0.00344832232971966	0.012808587700441383	108.63773539678135	16096.740116198342	342.4793979163461
0.28215832164441174	0.003427262135462947	3.987310151545799E-7	0.012830733006483346	108.05548421444125	0.003427262135462947	0.012830733006483347	108.05548421444125	16096.721093035805	343.0711385346476
0.2862443307037368	0.0034070495374249514	3.993838920973831E-7	0.012852006222347879	107.49615527040565	0.0034070495374249514	0.012852006222347879	107.49615527040565	16096.702835525395	343.6395749606737
0.29033033976306183	0.0033876460646607527	4.0001130955466764E-7	0.01287244549841326	106.95874634941987	0.0033876460646607527	0.012872445498413262	106.95874634941987	16096.685308912549	344.18572674880716
0.2944163488223869	0.0033690153173018583	4.0061436200723904E-7	0.012892087040752054	106.44230627012625	0.0033690153173018583	0.012892087040752053	106.44230627012625	16096.668480313936	344.7105614858643
0.2985023578817119	0.0033511228290137264	4.0119408969767644E-7	0.012910965230872477	105.94593174611417	0.0033511228290137264	0.012910965230872477	105.94593174611417	16096.65231859317	345.214997992069
0.30258836694103697	0.0033339359416708703	4.0175148182230004E-7	0.01292911273596777	105.46876449529475	0.0033339359416708703	0.01292911273596777	105.46876449529475	16096.63679424755	345.69990926819224
0.306674376000362	0.0033174236910068315	4.0228747948323166E-7	0.012946560610483871	105.00998857639749	0.0033174236910068315	0.012946560610483871	105.00998857639749	16096.621879304752	346.1661252106169
0.31076038505968706	0.0033015567009333133	4.02802978442324E-7	0.012963338390584885	104.56882791143994	0.0033015567009333133	0.012963338390584885	104.56882791143994	16096.6075472273	346.61443513651994
0.3148463941190121	0.003286307085221607	4.032988317001718E-7	0.01297947418244567	104.14454396990818	0.003286307085221607	0.01297947418244567	104.14454396990818	16096.593772823771	347.04559014402446
0.31893240317833715	0.0032716483563238526	4.037758519050075E-7	0.012994994744573527	103.73643360934678	0.0032716483563238526	0.012994994744573529	103.73643360934678	16096.580532166377	347.46030531271947
0.3230184122376622	0.0032575553411614256	4.0423481359728036E-7	0.013009925564339787	103.34382706761694	0.0032575553411614256	0.013009925564339787	103.34382706761694	16096.567802514895	347.85926174937214
0.32710442129698725	0.0032440041032043973	4.0467645530407927E-7	0.013024290929213415	102.96608609394953	0.0032440041032043973	0.013024290929213417	102.96608609394953	16096.555562246233	348.243108492005
0.3311904303563123	0.0032309718700578947	4.0510148149895304E-7	0.013038113993279166	102.60260220357951	0.0032309718700578947	0.013038113993279166	102.60260220357951	16096.543790789034	348.6124642879101
0.33527643941563734	0.0032184369660083157	4.055105644378896E-7	0.013051416839456013	102.25279504508838	0.0032184369660083157	0.013051416839456013	102.25279504508838	16096.532468562711	348.96791925671823
0.3393624484749624	0.003206378749220304	4.059043458787517E-7	0.01306422053768021	101.91611087352905	0.003206378749220304	0.013064220537680209	101.91611087352905	16096.521576920688	349.31003644558757
0.34344845753428743	0.003194777553289767	4.062834386916928E-7	0.013076545199307085	101.5920211226738	0.003194777553289767	0.013076545199307083	101.5920211226738	16096.51109809764	349.6393532833052
0.3475344665936125	0.0031836146327820745	4.0664842836904005E-7	0.013088410028028028	101.28002106862398	0.0031836146327820745	0.013088410028028026	101.28002106862398	16096.501015160236	349.95638294123086
0.3516204756529375	0.0031728721123813627	4.0699987444259017E-7	0.013099833367593211	100.97962857718021	0.0031728721123813627	0.01309983336759321	100.97962857718021	16096.491311961201	350.26161560885
0.35570648471226257	0.0031625329393651642	4.0733831181488064E-7	0.013110832746580627	100.69038292867214	0.0031625329393651642	0.013110832746580627	100.69038292867214	16096.481973096421	350.5555196903691
0.3597924937715876	0.0031525808391674156	4.076642520101493E-7	0.013121424920411977	100.41184371499295	0.0031525808391674156	0.013121424920411979	100.41184371499295	16096.472983864749	350.83854292771423
0.36387850283091266	0.0031430002738045784	4.079781843504965E-7	0.01313162591080437	100.14358980388671	0.0031430002738045784	0.013131625910804372	100.14358980388671	16096.464330230436	351.11111345498324
0.3679645118902377	0.003133776402952215	4.082805770625729E-7	0.01314145104284362	99.88521836562009	0.003133776402952215	0.013141451042843621	99.88521836562009	16096.45599878803	351.37364078932177
0.37205052094956276	0.00312489504745537	4.085718783196563E-7	0.013150914979852357	99.63634395750253	0.00312489504745537	0.013150914979852357	99.63634395750253	16096.447976729332	351.62651676285094
0.3761365300088878	0.0031163426550984796	4.0885251722346686E-7	0.013160031756206779	99.39659766222172	0.0031163426550984796	0.013160031756206779	99.39659766222172	16096.44025181252	351.8701163997622
0.38022253906821285	0.0031081062684736207	4.0912290472971534E-7	0.013168814808240442	99.16562627636843	0.0031081062684736207	0.01316881480824044	99.16562627636843	16096.43281233309	352.10479874227656
0.3843085481275379	0.0031001734947981733	4.0938343452113516E-7	0.013177277003363916	98.94309154577172	0.0031001734947981733	0.013177277003363918	98.94309154577172	16096.42564709662	352.3309076289141
0.38839455718686294	0.0030925324775435076	4.096344838314932E-7	0.013185430667521526	98.72866944446834	0.0030925324775435076	0.013185430667521526	98.72866944446834	16096.418745393099	352.5487724283134
0.392480566246188	0.0030851718697435444	4.0987641422378973E-7	0.01319328761109715	98.52204949436913	0.0030851718697435444	0.01319328761109715	98.52204949436913	16096.412096972845	352.75870873159596
0.39656657530551304	0.0030780808088696045	4.1010957232560237E-7	0.013200859153371573	98.32293412293853	0.0030780808088696045	0.013200859153371575	98.32293412293853	16096.40569202379	352.96101900601235
0.4006525843648381	0.0030712488931595545	4.103342905243128E-7	0.013208156145625368	98.13103805641893	0.0030712488931595545	0.013208156145625368	98.13103805641893	16096.399521150097	353.15599321238625
0.40473859342416313	0.00306466615930942	4.1055088762476866E-7	0.013215188992974839	97.94608774630707	0.00306466615930942	0.013215188992974839	97.94608774630707	16096.39357535201	353.3439093886939
0.41088248377767306	0.0030552162502944817	4.1086195450815074E-7	0.013225288497428664	97.68048904293799	0.0030552162502944817	0.013225288497428662	97.68048904293799	16096.38503980944	353.61376576384356
0.417026374131183	0.003046277457995562	4.1115633633600064E-7	0.01323484547168396	97.42915656813946	0.003046277457995562	0.013234845471683958	97.42915656813946	16096.37696593587	353.86912561845463
0.4231702644846929	0.0030378208918094484	4.114349618187866E-7	0.013243890199808823	97.19129411828463	0.0030378208918094484	0.013243890199808825	97.19129411828463	16096.369327634917	354.11079817405704
0.42931415483820284	0.0030298194213253748	4.116987045590901E-7	0.013252451159646437	96.9661529632804	0.0030298194213253748	0.013252451159646439	96.9661529632804	16096.362100400238	354.3395443854382
0.4354580451917128	0.003022247557621133	4.119483866239911E-7	0.013260555140868593	96.75302874512714	0.003022247557621133	0.013260555140868593	96.75302874512714	16096.355261208299	354.55608009558335
0.4416019355452227	0.003015081342136088	4.12184781898889E-7	0.01326822735573684	96.55125856798236	0.003015081342136088	0.013268227355736842	96.55125856798236	16096.348788417927	354.76107899569627
0.44774582589873263	0.0030082982434513185	4.1240861921531005E-7	0.013275491542303612	96.36021828672622	0.0030082982434513185	0.01327549154230361	96.36021828672622	16096.342661677152	354.9551753831542
0.45388971625224256	0.0030018770627363964	4.1262058523119913E-7	0.013282370059335497	96.17932001285249	0.0030018770627363964	0.013282370059335497	96.17932001285249	16096.336861837715	355.13896669823026
0.4600336066057525	0.002995797847078729	4.128213270830962E-7	0.013288883973636582	96.00800981992265	0.002995797847078729	0.013288883973636584	96.00800981992265	16096.331370876807	355.3130158577
0.4661774969592624	0.0029900418092017214	4.1301145485019465E-7	0.013295053141129269	95.8457656129778	0.0029900418092017214	0.01329505314112927	95.8457656129778	16096.326171824538	355.4778534216093
0.47232138731277235	0.0029845912527007223	4.1319154385553646E-7	0.013300896282531772	95.69209513987818	0.0029845912527007223	0.013300896282531772	95.69209513987818	16096.321248696417	355.63397961562947
0.4784652776662823	0.0029794295025938225	4.133621368109491E-7	0.01330643105384262	95.54653413903158	0.0029794295025938225	0.013306431053842618	95.54653413903158	16096.316586430576	355.78186621462567
0.4846091680197922	0.002974540841033241	4.135237458104134E-7	0.013311674111791925	95.40864461931304	0.002974540841033241	0.013311674111791925	95.40864461931304	16096.312170829731	355.92195829171044
0.49075305837330213	0.002969910447705804	4.1367685418391145E-7	0.013316641174672444	95.27801326134406	0.002969910447705804	0.013316641174672445	95.27801326134406	16096.307988507317	356.05467584382177
0.49689694872681206	0.002965524344391147	4.1382191822666983E-7	0.013321347079052503	95.15424992695694	0.002965524344391147	0.013321347079052503	95.15424992695694	16096.304026837443	356.18041530724395
0.5030408390803219	0.0029613693432886767	4.1395936881505334E-7	0.01332580583274296	95.0369862670704	0.0029613693432886767	0.01332580583274296	95.0369862670704	16096.300273908158	356.2995509730178
0.5091847294338319	0.0029574329988741642	4.1408961291636015E-7	0.013330030664257125	94.92587442169807	0.0029574329988741642	0.013330030664257123	94.92587442169807	16096.296718478023	356.412436308627
0.5153286197873418	0.00295370356305974	4.142130349990605E-7	0.013334034068983414	94.82058580631929	0.00295370356305974	0.013334034068983416	94.82058580631929	16096.293349935551	356.5194051918335
0.5214725101408517	0.0029501699433875437	4.1432999835097856E-7	0.0133378278523232	94.72080997798486	0.0029501699433875437	0.013337827852323202	94.72080997798486	16096.290158261496	356.6207730634116
0.5276164004943616	0.002946821663990198	4.144408463129597E-7	0.013341423170045118	94.6262535745613	0.002946821663990198	0.01334142317004512	94.6262535745613	16096.287133993546	356.71683800549465
0.5337602908478716	0.002943648829108042	4.145459034344322E-7	0.013344830566067719	94.53663932155104	0.002943648829108042	0.013344830566067719	94.53663932155104	16096.284268193374	356.80788175119557
0.5399041812013815	0.002940642088980347	4.14645476556176E-7	0.013348060007846232	94.45170510186516	0.002940642088980347	0.013348060007846234	94.45170510186516	16096.281552415845	356.8941706302035
0.5460480715548914	0.0029377926079455626	4.147398558251983E-7	0.013351120919526881	94.37120308426249	0.0029377926079455626	0.013351120919526881	94.37120308426249	16096.278978680195	356.9759564547193
0.5521919619084014	0.0029350920345846514	4.148293156465187E-7	0.013354022213028366	94.29489890625865	0.0029350920345846514	0.013354022213028364	94.29489890625865	16096.276539443055	357.05347735000015
0.5583358522619113	0.002932532473753781	4.149141155763958E-7	0.013356772317200678	94.22257090756457	0.002932532473753781	0.01335677231720068	94.22257090756457	16096.27422757319	357.126958533523
0.5644797426154212	0.00293010646037213	4.1499450116106173E-7	0.013359379205195419	94.15400941052796	0.00293010646037213	0.013359379205195419	94.15400941052796	16096.272036327819	357.1966130463546
0.5706236329689311	0.0029278069348434594	4.150707047246056E-7	0.013361850420168	94.08901604441346	0.0029278069348434594	0.013361850420168003	94.08901604441346	16096.26995933044	357.2626424399465
0.5767675233224411	0.002925627219996514	4.1514294610937995E-7	0.013364193099423556	94.0274031105887	0.002925627219996514	0.013364193099423554	94.0274031105887	16096.267990549944	357.32523742133884
0.582911413675951	0.0029235609994415278	4.1521143337210653E-7	0.013366413997111278	93.96899298586023	0.002923560999441695	0.013366413997111278	93.96899298586021	16096.266124281128	357.38457845957754
0.5890553040294609	0.00292160229724299	4.152763634386321E-7	0.013368519505564735	93.91361756140034	0.0029216022972431573	0.013368519505564736	93.91361756140033	16096.26435512629	357.44083635594654
0.5951991943829709	0.0029197454588192214	4.153379227200446E-7	0.013370515675377278	93.86111771492013	0.0029197454588193884	0.013370515675377278	93.86111771492011	16096.262677978004	357.4941727804008
0.6013430847364808	0.002917985132989867	4.1539628769264023E-7	0.013372408234294728	93.81134281393244	0.002917985132989867	0.013372408234294728	93.81134281393243	16096.261088002875	357.54474077639287
0.6106203967673238	0.002915498775682225	4.154787336718907E-7	0.013375081601421772	93.74103232403178	0.002915498775682225	0.01337508160142177	93.74103232403175	16096.258842256462	357.6161714661343
0.6198977087981669	0.002913204712894165	4.1555481249996445E-7	0.013377548458228193	93.67615303961846	0.002913204712894332	0.013377548458228193	93.67615303961844	16096.25677019626	357.68208431379315
0.6291750208290099	0.0029110879514229185	4.156250192589974E-7	0.013379824869673922	93.61628246656821	0.0029110879514229185	0.013379824869673922	93.6162824665682	16096.254858279877	357.7429085686227
0.6384523328598529	0.002909134684503829	4.156898100556271E-7	0.013381925634868714	93.56103139952668	0.002909134684503829	0.013381925634868718	93.56103139952667	16096.253094036576	357.7990396565501
0.647729644890696	0.0029073321965870876	4.1574960512058784E-7	0.013383864387905882	93.51004127055698	0.0029073321965870876	0.013383864387905882	93.51004127055695	16096.25146598124	357.8508418744342
0.657006956921539	0.0029056687746849674	4.158047916983284E-7	0.013385653691836417	93.46298167803756	0.0029056687746849674	0.013385653691836415	93.46298167803755	16096.249963534317	357.8986509011113
0.666284268952382	0.002904133626557434	4.1585572671650477E-7	0.01338730512547261	93.41954810411386	0.002904133626557434	0.013387305125472608	93.41954810411386	16096.248576947904	357.9427761168072
0.675561580983225	0.002902716806413658	4.1590273921336436E-7	0.0133888293623032	93.37945983955179	0.002902716806413658	0.013388829362303201	93.37945983955179	16096.247297238653	357.9835027117593
0.6848388930140681	0.0029014091474665092	4.1594613254471446E-7	0.013390236242220434	93.34245809757324	0.0029014091474665092	0.013390236242220434	93.34245809757324	16096.246116126826	358.0210936027696
0.6941162050449111	0.002900202200037145	4.1598618641202837E-7	0.013391534837416891	93.3083042809798	0.002900202200037145	0.013391534837416891	93.30830428097978	16096.245025980426	358.05579119396924
0.7033935170757541	0.002899088174410093	4.160231587362253E-7	0.013392733513260672	93.27677838131382	0.002899088174410093	0.013392733513260674	93.27677838131383	16096.244019763539	358.0878190034034
0.7126708291065972	0.0028980598882674775	4.1605728738259153E-7	0.013393839984329635	93.24767750531257	0.0028980598882673105	0.013393839984329635	93.2476775053126	16096.243090988877	358.1173831602623
0.7219481411374402	0.0028971107185531354	4.1608879174169807E-7	0.013394861365758806	93.22081452459805	0.0028971107185531354	0.013394861365758808	93.22081452459805	16096.242233674315	358.1446737768781
0.7312254531682832	0.0028962345573773107	4.1611787417929487E-7	0.013395804220322265	93.1960168375264	0.0028962345573773107	0.013395804220322263	93.19601683752637	16096.241442303019	358.16986620674385
0.7405027651991263	0.0028954257714688104	4.1614472137051756E-7	0.013396674601752045	93.17312522998316	0.0028954257714688104	0.013396674601752045	93.17312522998313	16096.24071178686	358.1931222019863
0.7497800772299693	0.0028946791648329995	4.1616950552941E-7	0.013397478094655196	93.15199282563432	0.0028946791648329995	0.013397478094655196	93.15199282563432	16096.240037432659	358.21459097993994
0.7590573892608123	0.0028939899443907466	4.161923855407787E-7	0.013398219851256837	93.13248411964318	0.0028939899443907466	0.013398219851256837	93.13248411964321	16096.23941491119	358.2344102049111
0.7683347012916554	0.0028933536884042078	4.16213508001069E-7	0.013398904625185377	93.11447409016561	0.0028933536884042078	0.013398904625185377	93.11447409016563	16096.2388402286	358.2527068909087
0.7776120133224984	0.0028927663174440543	4.162330081760293E-7	0.013399536802552993	93.09784738097125	0.0028927663174440543	0.013399536802552993	93.09784738097125	16096.238309700242	358.26959823210376
0.7868893253533414	0.0028922240676617916	4.1625101088278785E-7	0.013400120430580585	93.08249754863688	0.0028922240676617916	0.013400120430580587	93.08249754863688	16096.23781992651	358.28519236767755
0.7961666373841845	0.0028917234661729485	4.162676313025493E-7	0.013400659243970376	93.0683263689716	0.0028917234661729485	0.013400659243970376	93.0683263689716	16096.237367770593	358.29958908648825
0.8054439494150275	0.002891261308385416	4.1628297572969015E-7	0.013401156689210304	93.05524319783257	0.002891261308385416	0.013401156689210304	93.05524319783257	16096.23695033802	358.3128804764695
0.8147212614458705	0.002890834637122761	4.162971422615081E-7	0.013401615946953134	93.04316438256336	0.002890834637122761	0.013401615946953133	93.04316438256336	16096.23656495778	358.3251515225972
0.8239985734767136	0.0028904407234026245	4.1631022143357685E-7	0.013402039952630477	93.03201271986232	0.0028904407234026245	0.013402039952630477	93.03201271986234	16096.236209165007	358.33648065768256
0.8332758855075566	0.0028900770487226665	4.1632229680549093E-7	0.013402431415454498	93.02171695604657	0.0028900770487226665	0.013402431415454498	93.0217169560466	16096.235880684897	358.34694027008845
0.8425531975383996	0.00288974128873635	4.1633344550099524E-7	0.013402792835938104	93.01221132627461	0.002889741288736183	0.013402792835938104	93.01221132627464	16096.235577418052	358.3565971718613
0.8518305095692427	0.0028894312982057804	4.163437387059178E-7	0.013403126522046404	93.00343512976782	0.002889431298205613	0.013403126522046404	93.00343512976785	16096.235297426845	358.3655130302892
0.8611078216000857	0.0028891450971354035	4.1635324212716003E-7	0.013403434604084852	92.99533233825498	0.0028891450971354035	0.01340343460408485	92.99533233825503	16096.235038922872	358.37374476570506
0.8703851336309287	0.002888880857985862	4.163620164159022E-7	0.013403719048425808	92.9878512349659	0.002888880857985862	0.013403719048425806	92.98785123496593	16096.234800255465	358.3813449182533
0.8844144994402695	0.0028885192730888475	4.163740233437957E-7	0.01340410828721662	92.97761395583811	0.00288851927308868	0.013404108287216622	92.97761395583812	16096.23447366295	358.3917451043972
0.8984438652496103	0.002888198805718658	4.1638466509041866E-7	0.013404453268758096	92.96854067460274	0.002888198805718491	0.013404453268758094	92.9685406746028	16096.234184208832	358.4009627677122
0.9124732310589511	0.002887914776181315	4.163940969912229E-7	0.013404759029023062	92.96049894188454	0.0028879147761811477	0.013404759029023064	92.96049894188461	16096.233927666275	358.40913246594766
0.9265025968682918	0.0028876630377224276	4.1640245670002065E-7	0.013405030030699051	92.95337138600397	0.0028876630377224276	0.01340503003069905	92.95337138600401	16096.233700289835	358.41637343904773
0.9405319626776326	0.0028874399168676485	4.1640986616660794E-7	0.013405270227317776	92.94705402635643	0.0028874399168676485	0.013405270227317778	92.94705402635645	16096.233498761534	358.42279132265116
0.9545613284869734	0.0028872421591561535	4.1641643343585044E-7	0.013405483121593781	92.94145473908914	0.0028872421591559865	0.013405483121593781	92.94145473908917	16096.23332014185	358.428479706864
0.9685906942963142	0.002887066880467909	4.164222542616002E-7	0.013405671817756473	92.93649188075068	0.002887066880467909	0.013405671817756471	92.93649188075071	16096.233161825787	358.4335215345382
0.982620060105655	0.002886911524525084	4.164274135164063E-7	0.013405839067258521	92.93209308613982	0.002886911524525084	0.013405839067258521	92.93209308613983	16096.233021504442	358.43799032257124
0.9966494259149957	0.0028867738258519767	4.164319864202492E-7	0.013405987308615353	92.92819422050704	0.0028867738258519767	0.013405987308615355	92.92819422050705	16096.232897131584	358.4419512263912
1.0106787917243365	0.0028866517769155302	4.1643603963075655E-7	0.013406118702753163	92.92473844988501	0.0028866517769155302	0.013406118702753165	92.92473844988504	16096.232786893957	358.4454619844318
1.0247081575336774	0.0028865435986812596	4.1643963222005697E-7	0.013406235164680768	92.92167540810111	0.0028865435986812596	0.013406235164680766	92.92167540810114	16096.232689184699	358.4485737643848
1.0387375233430183	0.0028864477144260655	4.16442816543837E-7	0.013406338391665816	92.91896045572814	0.0028864477144260655	0.013406338391665816	92.91896045572817	16096.232602579663	358.45133191604816
1.0527668891523592	0.0028863627266642704	4.1644563900706426E-7	0.013406429888060125	92.91655402716258	0.0028863627266642704	0.013406429888060125	92.91655402716259	16096.232525816607	358.4537766346429
1.0667962549617	0.0028862873968180085	4.1644814073880006E-7	0.013406510987177475	92.91442105522451	0.0028862873968180085	0.013406510987177472	92.91442105522451	16096.232457776827	358.4559435453729
1.080825620771041	0.002886220627180073	4.164503581908333E-7	0.013406582870701513	92.91253046071782	0.002886220627180073	0.013406582870701513	92.91253046071782	16096.23239746884	358.4578642219908
1.0948549865803818	0.002886161444869512	4.164523236703021E-7	0.01340664658595327	92.91085469828313	0.002886161444869512	0.013406646585953272	92.91085469828313	16096.232344013908	358.45956664817396
1.1088843523897227	0.0028861089875968395	4.1645406581218413E-7	0.013406703061209016	92.90936935352745	0.0028861089875968395	0.013406703061209014	92.90936935352745	16096.232296633205	358.46107562680754
1.1229137181990636	0.0028860624910825453	4.164556099970758E-7	0.013406753119244299	92.90805278680652	0.0028860624910825453	0.013406753119244299	92.90805278680652	16096.232254636405	358.4624131418714
1.1369430840084045	0.0028860212779219315	4.16456978720768E-7	0.013406797489315229	92.90688581810873	0.0028860212779219315	0.013406797489315229	92.90688581810873	16096.232217411656	358.46359867857217
1.1509724498177454	0.0028859847477159316	4.1645819192197394E-7	0.013406836817783038	92.90585144762179	0.002885984747716099	0.013406836817783036	92.90585144762176	16096.232184416676	358.4646495072233
1.1650018156270863	0.0028859523683109774	4.164592672731931E-7	0.01340687167754344	92.90493460773325	0.0028859523683109774	0.01340687167754344	92.90493460773325	16096.232155170796	358.46558093519167
1.1861134307497352	0.0028859104431685208	4.1646065965016615E-7	0.013406916814342763	92.90374747338514	0.0028859104431685208	0.013406916814342763	92.90374747338517	16096.23211730297	358.4667869583155
